Hora;G solar
12;8,226391076
13;8,042694449
14;7,94300312
15;7,978249438
16;7,985714476
17;7,857863891
18;5,062254462
19;0,231212694
20;-0,009057582
21;-0,009057582
22;-0,009057582
23;-0,009057582
0;-0,009057582
1;-0,009057582
2;-0,009057582
3;-0,009057582
4;-0,009057582
5;-0,009057582
6;-0,009057582
7;-0,009057582
8;2,966563203
9;7,696845859
10;8,292536981
11;8,250581579
12;8,143425212
13;7,954436912
14;7,860037257
15;7,902937601
16;7,884605736
17;7,745321358
18;4,821955839
19;0,222292446
20;-0,009057582
21;-0,009057582
22;-0,009057582
23;-0,009057582
0;-0,009057582
1;-0,009057582
2;-0,009057582
3;-0,009057582
4;-0,009057582
5;-0,009057582
6;-0,009057582
7;-0,009057582
8;2,739966231
9;7,419222047
10;7,857863891
11;7,971162377
12;8,090697477
13;7,928923492
14;7,874967332
15;7,92136396
16;7,966815646
17;7,684278137
18;4,660748819
19;0,236154738
20;-0,009057582
21;-0,009057582
22;-0,009057582
23;-0,009057582
0;-0,009057582
1;-0,009057582
2;-0,009057582
3;-0,009057582
4;-0,009057582
5;-0,009057582
6;-0,009057582
7;-0,009057582
8;2,419253086
9;7,308380409
10;8,029370773
11;8,120746616
12;7,978249438
13;7,826208351
14;7,757227621
15;7,718390526
16;7,795308764
17;7,560301813
18;4,440199473
19;0,217614985
20;-0,009057582
21;-0,009057582
22;-0,009057582
23;-0,009057582
