Hora;G solar;;;1
20;-0,01;;;
21;-0,01;;;
22;-0,01;;;
23;-0,01;;;
0;-0,01;;;
1;-0,01;;;
2;-0,01;;;
3;-0,01;;;
4;-0,01;;;
5;-0,01;;;
6;-0,01;;;
7;0,125446478;;;
8;0,900891389;;;
9;1,500640842;;;
10;1,828015908;;;
11;1,596516459;;;
12;1,973655039;;;
13;1,811845374;;;
14;1,589004985;;;
15;1,081458873;;;
16;1,344047478;;;
17;1,552073572;;;
18;0,762158641;;;
19;0,151246304;;;
20;-0,01;;;
21;-0,01;;;
22;-0,01;;;
23;-0,01;;;
0;-0,01;;;
1;-0,01;;;
2;-0,01;;;
3;-0,01;;;
4;-0,01;;;
5;-0,01;;;
6;-0,01;;;
7;0,124058942;;;
8;0,973836146;;;
9;1,092413106;;;
10;1,186932485;;;
11;2,457832121;;;
12;6,685018327;;;
13;7,906050123;;;
14;7,816747046;;;
15;7,620092488;;;
16;7,685191928;;;
17;7,222506007;;;
18;2,482140085;;;
19;0,164829553;;;
20;-0,01;;;
21;-0,01;;;
22;-0,01;;;
23;-0,01;;;
0;-0,01;;;
1;-0,01;;;
2;-0,01;;;
3;-0,01;;;
4;-0,01;;;
5;-0,01;;;
6;-0,01;;;
7;0,406772037;;;
8;4,071547075;;;
9;5,701328237;;;
10;7,817373002;;;
11;6,25634269;;;
12;9,073458342;;;
13;9,042890817;;;
14;9,064903608;;;
15;9,032875519;;;
16;8,889740212;;;
17;7,913770249;;;
18;2,652817461;;;
19;0,141940423;;;
20;-0,01;;;
21;-0,01;;;
22;-0,01;;;
23;-0,01;;;
0;-0,01;;;
1;-0,01;;;
2;-0,01;;;
3;-0,01;;;
4;-0,01;;;
5;-0,01;;;
6;-0,01;;;
7;0,57627053;;;
8;5,7128041;;;
9;8,78770936;;;
10;9,330621994;;;
11;9,282214718;;;
12;9,042160535;;;
13;8,931887926;;;
14;8,959847301;;;
15;8,924898083;;;
16;8,785622839;;;
17;7,85889476;;;
18;2,661163543;;;
19;0,149900498;;;
20;-0,01;;;
21;-0,01;;;
22;-0,01;;;
23;-0,01;;;
0;-0,01;;;
1;-0,01;;;
2;-0,01;;;
3;-0,01;;;
4;-0,01;;;
5;-0,01;;;
6;-0,01;;;
7;0,171099547;;;
8;0,83306904;;;
9;1,383587042;;;
10;2,138490158;;;
11;3,737703795;;;
12;8,027798594;;;
13;8,740762649;;;
14;8,804401524;;;
15;8,835907983;;;
16;8,553288782;;;
17;7,097106125;;;
18;2,123362885;;;
19;0,192851523;;;
20;-0,01;;;
21;-0,01;;;
22;-0,01;;;
23;-0,01;;;
0;-0,01;;;
1;-0,01;;;
2;-0,01;;;
3;-0,01;;;
4;-0,01;;;
5;-0,01;;;
6;-0,01;;;
7;0,192069078;;;
8;0,76483982;;;
9;1,655356337;;;
10;1,971672844;;;
11;2,763194396;;;
12;3,5244614;;;
13;4,866824363;;;
14;6,823041658;;;
15;7,339872785;;;
16;7,624265529;;;
17;6,041326753;;;
18;2,234157123;;;
19;0,192204702;;;
20;-0,01;;;
21;-0,01;;;
22;-0,01;;;
23;-0,01;;;
0;-0,01;;;
1;-0,01;;;
2;-0,01;;;
3;-0,01;;;
4;-0,01;;;
5;-0,01;;;
6;-0,01;;;
7;0,475022123;;;
8;1,52588774;;;
9;2,892767319;;;
10;5,633203343;;;
11;7,120266503;;;
12;6,969724049;;;
13;7,453379501;;;
14;6,965446682;;;
15;5,668778517;;;
16;5,975601357;;;
17;5,88129063;;;
18;2,811393019;;;
19;0,158757778;;;
20;-0,01;;;
21;-0,01;;;
22;-0,01;;;
23;-0,01;;;
0;-0,01;;;
1;-0,01;;;
2;-0,01;;;
3;-0,01;;;
4;-0,01;;;
5;-0,01;;;
6;-0,01;;;
7;0,817576626;;;
8;5,780928994;;;
9;7,527763956;;;
10;6,300785577;;;
11;8,577388094;;;
12;8,751925533;;;
13;9,346062246;;;
14;9,336046947;;;
15;9,34647955;;;
16;9,083577967;;;
17;8,218923872;;;
18;3,1809158;;;
19;0,17624282;;;
20;-0,01;;;
21;-0,01;;;
22;-0,01;;;
23;-0,01;;;
0;-0,01;;;
1;-0,01;;;
2;-0,01;;;
3;-0,01;;;
4;-0,01;;;
5;-0,01;;;
6;-0,01;;;
7;0,848884866;;;
8;6,767018582;;;
9;9,382367702;;;
10;9,793829545;;;
11;9,654554301;;;
12;9,434217737;;;
13;9,347209832;;;
14;9,349296352;;;
15;9,389357546;;;
16;9,235059355;;;
17;8,580413548;;;
18;3,33970001;;;
19;0,174573603;;;
20;-0,01;;;
21;-0,01;;;
22;-0,01;;;
23;-0,01;;;
0;-0,01;;;
1;-0,01;;;
2;-0,01;;;
3;-0,01;;;
4;-0,01;;;
5;-0,01;;;
6;-0,01;;;
7;0,321735894;;;
8;1,061741255;;;
9;1,151044332;;;
10;1,1248585;;;
11;1,050995674;;;
12;1,254744401;;;
13;1,688427687;;;
14;1,50043219;;;
15;1,462248864;;;
16;1,895201868;;;
17;1,17524797;;;
18;0,788626154;;;
19;0,159874066;;;
20;-0,01;;;
21;-0,01;;;
22;-0,01;;;
23;-0,01;;;
0;-0,01;;;
1;-0,01;;;
2;-0,01;;;
3;-0,01;;;
4;-0,01;;;
5;-0,01;;;
6;-0,01;;;
7;0,428023248;;;
8;2,733565805;;;
9;5,202649838;;;
10;8,082152453;;;
11;9,035170691;;;
12;9,044768685;;;
13;9,440477298;;;
14;9,420238049;;;
15;8,319181182;;;
16;6,276373287;;;
17;7,004986245;;;
18;2,655529938;;;
19;0,271534211;;;
20;-0,01;;;
21;-0,01;;;
22;-0,01;;;
23;-0,01;;;
0;-0,01;;;
1;-0,01;;;
2;-0,01;;;
3;-0,01;;;
4;-0,01;;;
5;-0,01;;;
6;-0,01;;;
7;0,682599615;;;
8;3,174656238;;;
9;7,329648835;;;
10;8,24677892;;;
11;9,084516901;;;
12;9,218054213;;;
13;9,280232524;;;
14;9,030788998;;;
15;6,771713253;;;
16;7,45077135;;;
17;8,013923233;;;
18;3,685123479;;;
19;0,197222783;;;
20;-0,01;;;
21;-0,01;;;
22;-0,01;;;
23;-0,01;;;
0;-0,01;;;
1;-0,01;;;
2;-0,01;;;
3;-0,01;;;
4;-0,01;;;
5;-0,01;;;
6;-0,01;;;
7;1,132578626;;;
8;6,875830626;;;
9;9,250082303;;;
10;9,806452994;;;
11;9,67531518;;;
12;9,488362944;;;
13;9,377151401;;;
14;9,373082686;;;
15;9,318520175;;;
16;9,258115407;;;
17;8,758602399;;;
18;3,820225681;;;
19;0,196221254;;;
20;-0,01;;;
21;-0,01;;;
22;-0,01;;;
23;-0,01;;;
0;-0,01;;;
1;-0,01;;;
2;-0,01;;;
3;-0,01;;;
4;-0,01;;;
5;-0,01;;;
6;-0,01;;;
7;1,237217629;;;
8;7,178584751;;;
9;9,267296097;;;
10;9,63859242;;;
11;9,578917933;;;
12;9,348774722;;;
13;9,263957664;;;
14;9,222227254;;;
15;9,246952522;;;
16;9,081700098;;;
17;8,553497434;;;
18;3,78193803;;;
19;0,219360766;;;
20;-0,01;;;
21;-0,01;;;
22;-0,01;;;
23;-0,01;;;
0;-0,01;;;
1;-0,01;;;
2;-0,01;;;
3;-0,01;;;
4;-0,01;;;
5;-0,01;;;
6;-0,01;;;
7;1,176604208;;;
8;6,800194258;;;
9;8,870752876;;;
10;9,414813096;;;
11;9,522164576;;;
12;9,379759552;;;
13;9,384558549;;;
14;9,376003815;;;
15;9,372769708;;;
16;9,183939603;;;
17;8,67169882;;;
18;3,962213401;;;
19;0,231316528;;;
20;-0,01;;;
21;-0,01;;;
22;-0,01;;;
23;-0,01;;;
0;-0,01;;;
1;-0,01;;;
2;-0,01;;;
3;-0,01;;;
4;-0,01;;;
5;-0,01;;;
6;-0,01;;;
7;0,493560857;;;
8;2,224141825;;;
9;3,7433374;;;
10;5,896104926;;;
11;7,652746534;;;
12;8,308122623;;;
13;8,274425317;;;
14;8,269209016;;;
15;7,9520579;;;
16;6,713603657;;;
17;4,893114522;;;
18;2,184915239;;;
19;0,32993592;;;
20;-0,01;;;
21;-0,01;;;
22;-0,01;;;
23;-0,01;;;
0;-0,01;;;
1;-0,01;;;
2;-0,01;;;
3;-0,01;;;
4;-0,01;;;
5;-0,01;;;
6;-0,01;;;
7;0,609508801;;;
8;2,735652325;;;
9;4,276756366;;;
10;5,974140792;;;
11;7,084169698;;;
12;7,747057261;;;
13;8,275885881;;;
14;8,943468115;;;
15;9,189886186;;;
16;8,645825966;;;
17;7,443990158;;;
18;3,46489124;;;
19;0,30628521;;;
20;-0,01;;;
21;-0,01;;;
22;-0,01;;;
23;-0,01;;;
0;-0,01;;;
1;-0,01;;;
2;-0,01;;;
3;-0,01;;;
4;-0,01;;;
5;-0,01;;;
6;-0,01;;;
7;1,370128984;;;
8;6,946042041;;;
9;9,01263627;;;
10;9,659561951;;;
11;9,689399194;;;
12;9,542925455;;;
13;9,469688585;;;
14;9,468958303;;;
15;9,355451588;;;
16;9,132611199;;;
17;8,370509586;;;
18;4,069773533;;;
19;0,284971403;;;
20;-0,01;;;
21;-0,01;;;
22;-0,01;;;
23;-0,01;;;
0;-0,01;;;
1;-0,01;;;
2;-0,01;;;
3;-0,01;;;
4;-0,01;;;
5;-0,01;;;
6;-0,01;;;
7;0,235698221;;;
8;0,800707107;;;
9;1,573356081;;;
10;2,916449327;;;
11;4,592238266;;;
12;5,031346505;;;
13;3,34731581;;;
14;1,595786176;;;
15;0,866943701;;;
16;1,524531501;;;
17;2,378752994;;;
18;1,948408141;;;
19;0,361567571;;;
20;-0,01;;;
21;-0,01;;;
22;-0,01;;;
23;-0,01;;;
0;-0,01;;;
1;-0,01;;;
2;-0,01;;;
3;-0,01;;;
4;-0,01;;;
5;-0,01;;;
6;-0,01;;;
7;1,274149041;;;
8;2,587405044;;;
9;2,543170809;;;
10;6,264271468;;;
11;8,76986961;;;
12;9,523207836;;;
13;9,023173198;;;
14;7,163666129;;;
15;8,61056377;;;
16;6,782980464;;;
17;5,124718297;;;
18;4,011350959;;;
19;0,302133034;;;
20;-0,01;;;
21;-0,01;;;
22;-0,01;;;
23;-0,01;;;
0;-0,01;;;
1;-0,01;;;
2;-0,01;;;
3;-0,01;;;
4;-0,01;;;
5;-0,01;;;
6;-0,01;;;
7;0,276281045;;;
8;1,322973621;;;
9;4,309514738;;;
10;6,83347426;;;
11;7,697711051;;;
12;7,836986294;;;
13;7,514931855;;;
14;7,123396284;;;
15;7,865988929;;;
16;6,795603913;;;
17;3,948755344;;;
18;2,817652581;;;
19;0,29534141;;;
20;-0,01;;;
21;-0,01;;;
22;-0,01;;;
23;-0,01;;;
0;-0,01;;;
1;-0,01;;;
2;-0,01;;;
3;-0,01;;;
4;-0,01;;;
5;-0,01;;;
6;-0,01;;;
7;1,612269688;;;
8;6,483147468;;;
9;7,470071665;;;
10;8,689434244;;;
11;7,161579609;;;
12;7,507211729;;;
13;5,193364822;;;
14;5,433940635;;;
15;4,105348707;;;
16;2,154556366;;;
17;1,805168509;;;
18;0,571805376;;;
19;0,278878763;;;
20;-0,01;;;
21;-0,01;;;
22;-0,01;;;
23;-0,01;;;
0;-0,01;;;
1;-0,01;;;
2;-0,01;;;
3;-0,01;;;
4;-0,01;;;
5;-0,01;;;
6;-0,01;;;
7;0,943644194;;;
8;3,459779265;;;
9;1,3665819;;;
10;2,202024708;;;
11;2,745041667;;;
12;1,320469796;;;
13;1,304716567;;;
14;0,711341434;;;
15;0,636007612;;;
16;1,166484584;;;
17;3,682098024;;;
18;3,073668646;;;
19;0,356466028;;;
20;-0,01;;;
21;-0,01;;;
22;-0,01;;;
23;-0,01;;;
0;-0,01;;;
1;-0,01;;;
2;-0,01;;;
3;-0,01;;;
4;-0,01;;;
5;-0,01;;;
6;-0,01;;;
7;1,323599577;;;
8;3,112477927;;;
9;4,928272392;;;
10;9,849018012;;;
11;10,20915145;;;
12;10,08782028;;;
13;10,02407708;;;
14;10,00446379;;;
15;9,940511936;;;
16;9,768478321;;;
17;9,371830774;;;
18;5,44666841;;;
19;0,26327159;;;
20;-0,01;;;
21;-0,01;;;
22;-0,01;;;
23;-0,01;;;
0;-0,01;;;
1;-0,01;;;
2;-0,01;;;
3;-0,01;;;
4;-0,01;;;
5;-0,01;;;
6;-0,01;;;
7;2,581771438;;;
8;9,007419969;;;
9;9,846409861;;;
10;10,22709553;;;
11;10,16418693;;;
12;9,950422908;;;
13;9,892730616;;;
14;9,887514315;;;
15;9,843488733;;;
16;9,715167722;;;
17;9,249247694;;;
18;5,592203215;;;
19;0,234926209;;;
20;-0,01;;;
21;-0,01;;;
22;-0,01;;;
23;-0,01;;;
0;-0,01;;;
1;-0,01;;;
2;-0,01;;;
3;-0,01;;;
4;-0,01;;;
5;-0,01;;;
6;-0,01;;;
7;2,648853072;;;
8;8,788961272;;;
9;9,744587661;;;
10;10,10440812;;;
11;10,05328837;;;
12;9,845992557;;;
13;9,792681959;;;
14;9,790595438;;;
15;9,721427283;;;
16;9,567546397;;;
17;9,094845177;;;
18;5,582083591;;;
19;0,258545621;;;
20;-0,01;;;
21;-0,01;;;
22;-0,01;;;
23;-0,01;;;
0;-0,01;;;
1;-0,01;;;
2;-0,01;;;
3;-0,01;;;
4;-0,01;;;
5;-0,01;;;
6;-0,01;;;
7;1,13299593;;;
8;2,154243388;;;
9;3,531451244;;;
10;7,371170593;;;
11;8,856147232;;;
12;9,538230784;;;
13;9,526546269;;;
14;9,571719438;;;
15;9,570989155;;;
16;9,332917166;;;
17;8,582604395;;;
18;5,091125317;;;
19;0,387899459;;;
20;-0,01;;;
21;-0,01;;;
22;-0,01;;;
23;-0,01;;;
0;-0,01;;;
1;-0,01;;;
2;-0,01;;;
3;-0,01;;;
4;-0,01;;;
5;-0,01;;;
6;-0,01;;;
7;0,662141281;;;
8;1,673196087;;;
9;4,575963406;;;
10;8,282980051;;;
11;6,5830918;;;
12;5,750361469;;;
13;5,712491122;;;
14;4,877987248;;;
15;5,528251362;;;
16;2,977375725;;;
17;0,66987184;;;
18;0,560559031;;;
19;0,290740632;;;
20;-0,01;;;
21;-0,01;;;
22;-0,01;;;
23;-0,01;;;
0;-0,01;;;
1;-0,01;;;
2;-0,01;;;
3;-0,01;;;
4;-0,01;;;
5;-0,01;;;
6;-0,01;;;
7;0,455200178;;;
8;2,492155383;;;
9;0,538452346;;;
10;3,112269275;;;
11;7,617797316;;;
12;9,578813607;;;
13;8,463985704;;;
14;9,627116557;;;
15;9,603851853;;;
16;9,347209832;;;
17;7,610807472;;;
18;3,106844322;;;
19;0,343258353;;;
20;-0,01;;;
21;-0,01;;;
22;-0,01;;;
23;-0,01;;;
0;-0,01;;;
1;-0,01;;;
2;-0,01;;;
3;-0,01;;;
4;-0,01;;;
5;-0,01;;;
6;-0,01;;;
7;0,756358114;;;
8;1,006625816;;;
9;2,150278999;;;
10;2,915927696;;;
11;4,324120381;;;
12;3,11425147;;;
13;1,656921227;;;
14;1,730471075;;;
15;2,252935808;;;
16;3,234122073;;;
17;1,667145177;;;
18;2,433732809;;;
19;0,216345744;;;
20;-0,01;;;
21;-0,01;;;
22;-0,01;;;
23;-0,01;;;
0;-0,01;;;
1;-0,01;;;
2;-0,01;;;
3;-0,01;;;
4;-0,01;;;
5;-0,01;;;
6;-0,01;;;
7;2,079441628;;;
8;6,031520106;;;
9;6,389462698;;;
10;3,905564369;;;
11;6,919543231;;;
12;9,004707492;;;
13;9,535622633;;;
14;9,035692321;;;
15;8,744727038;;;
16;7,690929859;;;
17;5,584587415;;;
18;2,117937931;;;
19;0,450703726;;;
20;-0,01;;;
21;-0,01;;;
22;-0,01;;;
23;-0,01;;;
0;-0,01;;;
1;-0,01;;;
2;-0,01;;;
3;-0,01;;;
4;-0,01;;;
5;-0,01;;;
6;-0,01;;;
7;1,310245846;;;
8;1,702616026;;;
9;3,311323331;;;
10;5,699033065;;;
11;7,036284053;;;
12;7,76176723;;;
13;7,608720952;;;
14;5,687035572;;;
15;5,48892045;;;
16;4,33570057;;;
17;2,95546726;;;
18;0,916404669;;;
19;0,299138877;;;
20;-0,01;;;
21;-0,01;;;
22;-0,01;;;
23;-0,01;;;
0;-0,01;;;
1;-0,01;;;
2;-0,01;;;
3;-0,01;;;
4;-0,01;;;
5;-0,01;;;
6;-0,01;;;
7;0,361817953;;;
8;1,015243145;;;
9;1,275922584;;;
10;1,487182784;;;
11;1,318487602;;;
12;1,070921945;;;
13;1,809550202;;;
14;1,94527836;;;
15;5,853957212;;;
16;4,879030508;;;
17;1,657755835;;;
18;0,675881019;;;
19;0,439885117;;;
20;-0,01;;;
21;-0,01;;;
22;-0,01;;;
23;-0,01;;;
0;-0,01;;;
1;-0,01;;;
2;-0,01;;;
3;-0,01;;;
4;-0,01;;;
5;-0,01;;;
6;0,017671435;;;
7;2,736799912;;;
8;5,593872431;;;
9;4,278321257;;;
10;3,298178252;;;
11;5,258777239;;;
12;6,566712614;;;
13;3,005230774;;;
14;1,267576502;;;
15;3,484817511;;;
16;3,036424255;;;
17;6,413249032;;;
18;5,306975863;;;
19;0,593119183;;;
20;-0,01;;;
21;-0,01;;;
22;-0,01;;;
23;-0,01;;;
0;-0,01;;;
1;-0,01;;;
2;-0,01;;;
3;-0,01;;;
4;-0,01;;;
5;-0,01;;;
6;-0,01;;;
7;2,971324816;;;
8;4,891236653;;;
9;5,331596805;;;
10;7,951223292;;;
11;7,042021984;;;
12;6,025677849;;;
13;4,42677719;;;
14;3,51528071;;;
15;3,171943762;;;
16;2,755056966;;;
17;1,539450123;;;
18;0,927317171;;;
19;0,547257462;;;
20;-0,01;;;
21;-0,01;;;
22;-0,01;;;
23;-0,01;;;
0;-0,01;;;
1;-0,01;;;
2;-0,01;;;
3;-0,01;;;
4;-0,01;;;
5;-0,01;;;
6;0,026253294;;;
7;2,41401519;;;
8;7,476331226;;;
9;9,291186756;;;
10;10,22532198;;;
11;10,14154819;;;
12;10,11557101;;;
13;10,07071082;;;
14;10,01520937;;;
15;9,898051244;;;
16;9,758671674;;;
17;9,178514649;;;
18;6,360981693;;;
19;0,578753489;;;
20;-0,01;;;
21;-0,01;;;
22;-0,01;;;
23;-0,01;;;
0;-0,01;;;
1;-0,01;;;
2;-0,01;;;
3;-0,01;;;
4;-0,01;;;
5;-0,01;;;
6;-0,01;;;
7;0,787176022;;;
8;2,476193501;;;
9;6,206057546;;;
10;7,069042425;;;
11;7,478835051;;;
12;6,169021807;;;
13;6,088690768;;;
14;2,466073877;;;
15;2,291119133;;;
16;3,970559483;;;
17;2,413284908;;;
18;5,900695271;;;
19;0,650894936;;;
20;-0,01;;;
21;-0,01;;;
22;-0,01;;;
23;-0,01;;;
0;-0,01;;;
1;-0,01;;;
2;-0,01;;;
3;-0,01;;;
4;-0,01;;;
5;-0,01;;;
6;0,048037611;;;
7;2,737947498;;;
8;5,028216724;;;
9;3,838587061;;;
10;5,944094897;;;
11;8,89662573;;;
12;9,760236565;;;
13;10,00415081;;;
14;10,18150505;;;
15;10,17816662;;;
16;9,960542533;;;
17;9,542508151;;;
18;6,695033625;;;
19;0,648808415;;;
20;-0,01;;;
21;-0,01;;;
22;-0,01;;;
23;-0,01;;;
0;-0,01;;;
1;-0,01;;;
2;-0,01;;;
3;-0,01;;;
4;-0,01;;;
5;-0,01;;;
6;0,056653897;;;
7;3,803742169;;;
8;8,344845384;;;
9;8,312608642;;;
10;10,4539003;;;
11;10,43929466;;;
12;10,41915974;;;
13;10,37576011;;;
14;10,34331472;;;
15;10,25964525;;;
16;10,0718584;;;
17;9,59947016;;;
18;6,932583984;;;
19;0,70222334;;;
20;-0,01;;;
21;-0,01;;;
22;-0,01;;;
23;-0,01;;;
0;-0,01;;;
1;-0,01;;;
2;-0,01;;;
3;-0,01;;;
4;-0,01;;;
5;-0,01;;;
6;0,067118841;;;
7;4,140297925;;;
8;9,333960427;;;
9;10,21561966;;;
10;10,52171222;;;
11;10,46850595;;;
12;10,45703009;;;
13;10,3697092;;;
14;10,28019747;;;
15;10,21874944;;;
16;10,04264711;;;
17;9,569111287;;;
18;6,961899597;;;
19;0,765434478;;;
20;0,020734447;;;
21;-0,01;;;
22;-0,01;;;
23;-0,01;;;
0;-0,01;;;
1;-0,01;;;
2;-0,01;;;
3;-0,01;;;
4;-0,01;;;
5;-0,01;;;
6;0,0767377;;;
7;4,079684505;;;
8;9,106425366;;;
9;10,13184587;;;
10;10,33966331;;;
11;10,30867848;;;
12;10,34091522;;;
13;10,26350531;;;
14;10,1832786;;;
15;10,09814856;;;
16;9,906397326;;;
17;9,509228149;;;
18;6,863937459;;;
19;0,808239446;;;
20;0,020512233;;;
21;-0,01;;;
22;-0,01;;;
23;-0,01;;;
0;-0,01;;;
1;-0,01;;;
2;-0,01;;;
3;-0,01;;;
4;-0,01;;;
5;-0,01;;;
6;0,070227756;;;
7;3,92340412;;;
8;8,864180336;;;
9;9,913804474;;;
10;10,21989703;;;
11;10,20403947;;;
12;10,19110305;;;
13;10,12975935;;;
14;10,02501602;;;
15;9,909318454;;;
16;9,678653613;;;
17;9,265209576;;;
18;6,684601023;;;
19;0,875060265;;;
20;0,031146184;;;
21;-0,01;;;
22;-0,01;;;
23;-0,01;;;
0;-0,01;;;
1;-0,01;;;
2;-0,01;;;
3;-0,01;;;
4;-0,01;;;
5;-0,01;;;
6;0,064788198;;;
7;3,687105673;;;
8;8,634037125;;;
9;9,700666404;;;
10;10,11776185;;;
11;10,01249689;;;
12;10,04504661;;;
13;9,97556548;;;
14;9,855173247;;;
15;9,749699636;;;
16;9,652780759;;;
17;9,115814708;;;
18;6,652990237;;;
19;0,925877472;;;
20;0,031375702;;;
21;-0,01;;;
22;-0,01;;;
23;-0,01;;;
0;-0,01;;;
1;-0,01;;;
2;-0,01;;;
3;-0,01;;;
4;-0,01;;;
5;-0,01;;;
6;0,08583493;;;
7;3,793726871;;;
8;8,474626959;;;
9;9,208664871;;;
10;9,540734608;;;
11;10,07770066;;;
12;10,08896787;;;
13;10,00373351;;;
14;9,932478832;;;
15;9,85642516;;;
16;9,735928601;;;
17;9,20501346;;;
18;6,773695448;;;
19;0,988462655;;;
20;0,031101324;;;
21;-0,01;;;
22;-0,01;;;
23;-0,01;;;
0;-0,01;;;
1;-0,01;;;
2;-0,01;;;
3;-0,01;;;
4;-0,01;;;
5;-0,01;;;
6;0,092484671;;;
7;4,105348707;;;
8;8,77957193;;;
9;9,878855255;;;
10;10,15396298;;;
11;10,17555847;;;
12;10,21447208;;;
13;10,1380011;;;
14;10,02512034;;;
15;9,894921463;;;
16;9,468958303;;;
17;8,820572058;;;
18;5,688704788;;;
19;1,049848088;;;
20;0,03140387;;;
21;-0,01;;;
22;-0,01;;;
23;-0,01;;;
0;-0,01;;;
1;-0,01;;;
2;-0,01;;;
3;-0,01;;;
4;-0,01;;;
5;-0,01;;;
6;0,086730047;;;
7;4,21103097;;;
8;8,931992252;;;
9;9,986519713;;;
10;10,22855609;;;
11;10,21092499;;;
12;10,23189452;;;
13;10,15813602;;;
14;10,07248436;;;
15;9,993300905;;;
16;9,802175627;;;
17;9,427123567;;;
18;7,014375587;;;
19;1,137794927;;;
20;0,037559105;;;
21;-0,01;;;
22;-0,01;;;
23;-0,01;;;
0;-0,01;;;
1;-0,01;;;
2;-0,01;;;
3;-0,01;;;
4;-0,01;;;
5;-0,01;;;
6;0,107366778;;;
7;1,929733782;;;
8;3,847663425;;;
9;9,330830646;;;
10;9,882298014;;;
11;8,499039249;;;
12;9,971288113;;;
13;9,974730872;;;
14;9,948858018;;;
15;9,916099646;;;
16;9,785900767;;;
17;9,449136358;;;
18;7,043065244;;;
19;1,218230292;;;
20;0,040383211;;;
21;-0,01;;;
22;-0,01;;;
23;-0,01;;;
0;-0,01;;;
1;-0,01;;;
2;-0,01;;;
3;-0,01;;;
4;-0,01;;;
5;-0,01;;;
6;0,090229142;;;
7;4,121101937;;;
8;8,071928503;;;
9;9,740205968;;;
10;10,0385784;;;
11;9,808435188;;;
12;8,386888772;;;
13;8,48088652;;;
14;9,384662875;;;
15;9,883549926;;;
16;9,5551316;;;
17;9,136366935;;;
18;6,871866237;;;
19;1,197260761;;;
20;0,064617103;;;
21;-0,01;;;
22;-0,01;;;
23;-0,01;;;
0;-0,01;;;
1;-0,01;;;
2;-0,01;;;
3;-0,01;;;
4;-0,01;;;
5;-0,01;;;
6;0,076425766;;;
7;3,746154203;;;
8;8,703309606;;;
9;9,829613371;;;
10;10,15657113;;;
11;10,21916675;;;
12;10,24055358;;;
13;10,17399358;;;
14;10,10503408;;;
15;9,999143162;;;
16;9,702857251;;;
17;9,277311395;;;
18;7,097210451;;;
19;1,356670927;;;
20;0,047446082;;;
21;-0,01;;;
22;-0,01;;;
23;-0,01;;;
0;-0,01;;;
1;-0,01;;;
2;-0,01;;;
3;-0,01;;;
4;-0,01;;;
5;-0,01;;;
6;0,109474164;;;
7;4,275817432;;;
8;8,860737577;;;
9;9,960438207;;;
10;10,27665039;;;
11;10,3087828;;;
12;10,26194042;;;
13;10,18473916;;;
14;10,10346919;;;
15;10,01082768;;;
16;9,796020391;;;
17;9,401146387;;;
18;7,147808573;;;
19;1,459953692;;;
20;0,046524884;;;
21;-0,01;;;
22;-0,01;;;
23;-0,01;;;
0;-0,01;;;
1;-0,01;;;
2;-0,01;;;
3;-0,01;;;
4;-0,01;;;
5;-0,01;;;
6;0,110183581;;;
7;4,041396854;;;
8;8,743475125;;;
9;9,856529486;;;
10;10,21269854;;;
11;10,20675195;;;
12;9,936338895;;;
13;9,615432042;;;
14;9,713185527;;;
15;8,475357241;;;
16;9,516948275;;;
17;9,212420608;;;
18;6,021087504;;;
19;1,221255747;;;
20;0,05727568;;;
21;-0,01;;;
22;-0,01;;;
23;-0,01;;;
0;-0,01;;;
1;-0,01;;;
2;-0,01;;;
3;-0,01;;;
4;-0,01;;;
5;-0,01;;;
6;0,123412121;;;
7;4,062888015;;;
8;8,523242887;;;
9;9,594566837;;;
10;9,971392439;;;
11;9,969410245;;;
12;9,794768479;;;
13;9,74145788;;;
14;8,745352994;;;
15;9,44120758;;;
16;9,53124094;;;
17;9,140331324;;;
18;7,016879412;;;
19;1,366477573;;;
20;0,07080155;;;
21;-0,01;;;
22;-0,01;;;
23;-0,01;;;
0;-0,01;;;
1;-0,01;;;
2;-0,01;;;
3;-0,01;;;
4;-0,01;;;
5;-0,01;;;
6;0,094941549;;;
7;1,231271045;;;
8;2,293101327;;;
9;2,613799528;;;
10;5,500709291;;;
11;9,468228021;;;
12;9,522164576;;;
13;9,307461616;;;
14;9,016600659;;;
15;9,67322866;;;
16;9,689816498;;;
17;9,138662108;;;
18;7,032736968;;;
19;1,653478468;;;
20;0,071687278;;;
21;-0,01;;;
22;-0,01;;;
23;-0,01;;;
0;-0,01;;;
1;-0,01;;;
2;-0,01;;;
3;-0,01;;;
4;-0,01;;;
5;-0,01;;;
6;0,098624257;;;
7;3,492120332;;;
8;6,873222476;;;
9;9,696180385;;;
10;10,15406731;;;
11;10,21186393;;;
12;10,22626092;;;
13;10,1451996;;;
14;10,0466115;;;
15;9,963255009;;;
16;9,734572363;;;
17;9,350756917;;;
18;7,236277043;;;
19;1,785555216;;;
20;0,070913178;;;
21;-0,01;;;
22;-0,01;;;
23;-0,01;;;
0;-0,01;;;
1;-0,01;;;
2;-0,01;;;
3;-0,01;;;
4;-0,01;;;
5;-0,01;;;
6;0,125300422;;;
7;4,214369403;;;
8;8,717810923;;;
9;9,852773749;;;
10;10,17211571;;;
11;10,20466543;;;
12;10,24399634;;;
13;10,16710806;;;
14;10,04765476;;;
15;9,961377141;;;
16;9,737597817;;;
17;9,350026635;;;
18;7,255994661;;;
19;1,864112713;;;
20;0,069490171;;;
21;-0,01;;;
22;-0,01;;;
