Año;Mes;Hora;CMg
2029;2;11;2,806
2029;2;12;2,805
2029;2;13;2,805
2029;2;14;2,802
2029;2;15;2,8
2029;2;16;2,8
2029;2;17;2,802
2029;2;18;5,703
2029;2;19;5,687
2029;2;20;108,014
2029;2;21;106,812
2029;2;22;107,904
2029;2;23;107,904
2029;3;0;115,605
2029;3;1;116,247
2029;3;2;123,29
2029;3;3;124,282
2029;3;4;124,281
2029;3;5;124,281
2029;3;6;117,04
2029;3;7;49,891
2029;3;8;50,982
2029;3;9;51,155
2029;3;10;42,108
2029;3;11;22,077
2029;3;12;22,06
2029;3;13;22,06
2029;3;14;12,115
2029;3;15;12,1
2029;3;16;12,103
2029;3;17;22,011
2029;3;18;48,512
2029;3;19;119,756
2029;3;20;120,897
2029;3;21;120,896
2029;3;22;120,896
2029;3;23;119,898
2029;4;0;127,708
2029;4;1;125,581
2029;4;2;124,772
2029;4;3;124,773
2029;4;4;124,772
2029;4;5;124,772
2029;4;6;127,053
2029;4;7;68,039
2029;4;8;68,041
2029;4;9;59,798
2029;4;10;45,399
2029;4;11;45,468
2029;4;12;45,451
2029;4;13;45,416
2029;4;14;45,37
2029;4;15;45,312
2029;4;16;47,112
2029;4;17;68,896
2029;4;18;82,079
2029;4;19;122,986
2029;4;20;122,986
2029;4;21;122,985
2029;4;22;126,575
2029;4;23;128,072
2029;5;0;133,741
2029;5;1;125,772
2029;5;2;127,457
2029;5;3;131,813
2029;5;4;132,408
2029;5;5;132,409
2029;5;6;128,346
2029;5;7;73,483
2029;5;8;78,533
2029;5;9;60,127
2029;5;10;51,944
2029;5;11;51,782
2029;5;12;51,769
2029;5;13;51,743
2029;5;14;51,705
2029;5;15;51,764
2029;5;16;51,751
2029;5;17;83,392
2029;5;18;138,89
2029;5;19;136,653
2029;5;20;136,507
2029;5;21;136,507
2029;5;22;137,1
2029;5;23;138,686
2029;6;0;149,808
2029;6;1;147,851
2029;6;2;144,385
2029;6;3;143,989
2029;6;4;143,989
2029;6;5;143,991
2029;6;6;147,752
2029;6;7;151,017
2029;6;8;65,611
2029;6;9;61,835
2029;6;10;58,65
2029;6;11;58,771
2029;6;12;61,213
2029;6;13;64,883
2029;6;14;64,833
