Hora;G solar;CMg;;
;-0,015;74,09;;
;-0,015;71,94;;
;-0,015;71,94;;
;-0,015;71,94;;
;-0,015;71,87;;
;-0,000849281;0,59;;
;0,597017071;0,59;;
;2,077887911;0,30;;
;3,419559868;0,30;;
;4,633780739;0,00;;
;9,542279849;0,00;;
;9,739186213;0,00;;
;9,658950444;0,00;;
;9,593848605;0,00;;
;9,405857052;0,00;;
;8,979720364;0,00;;
;8,175707197;0,00;;
;6,697195511;0,00;;
;2,854394106;82,03;;
;-0,015;110,95;;
;-0,015;112,02;;
;-0,015;112,02;;
;-0,015;80,60;;
;-0,015;75,37;;
;-0,015;74,09;;
;-0,015;71,94;;
;-0,015;71,94;;
;-0,015;71,94;;
;-0,015;71,87;;
;2,912105028;0,59;;
;6,698895755;0,59;;
;8,075583221;0,30;;
;8,858498519;0,30;;
;9,303514978;0,00;;
;9,490565695;0,00;;
;9,609264572;0,00;;
;9,649528143;0,00;;
;9,5456821;0,00;;
;5,90420656;0,00;;
;3,929283077;0,00;;
;1,559800389;0,00;;
;6,658806052;0,00;;
;2,908774383;82,03;;
;-0,015;110,95;;
;-0,015;112,02;;
;-0,015;112,02;;
;-0,015;80,60;;
;-0,015;75,37;;
;-0,015;74,09;;
;-0,015;71,94;;
;-0,015;71,94;;
;-0,015;71,94;;
;-0,015;71,87;;
;-0,010054818;0,59;;
;0,532428715;0,59;;
;1,598854736;0,30;;
;8,859163605;0,30;;
;5,179798482;0,00;;
;6,729910315;0,00;;
;6,406497423;0,00;;
;7,272821835;0,00;;
;6,775880367;0,00;;
;4,912964492;0,00;;
;2,851800857;0,00;;
;1,716488193;0,00;;
;0,667224918;0,00;;
;2,987126069;82,03;;
;-0,015;110,95;;
;-0,015;112,02;;
;-0,015;112,02;;
;-0,015;80,60;;
;-0,015;75,37;;
;-0,015;74,09;;
;-0,015;71,94;;
;-0,015;71,94;;
;-0,015;71,94;;
;-0,015;71,87;;
;-0,004775845;0,59;;
;0,462986312;0,59;;
;1,437739816;0,30;;
;3,638692878;0,30;;
;4,871611768;0,00;;
;6,528665462;0,00;;
;7,595111521;0,00;;
;7,734646661;0,00;;
;7,298837206;0,00;;
;5,958559369;0,00;;
;9,029418195;0,00;;
;8,145674647;0,00;;
;6,684611187;0,00;;
;3,042159277;82,03;;
;-0,015;110,95;;
;-0,015;112,02;;
;-0,015;112,02;;
;-0,015;80,60;;
;-0,015;75,37;;
;-0,015;74,09;;
;-0,015;71,94;;
;-0,015;71,94;;
;-0,015;71,94;;
;-0,015;71,87;;
;2,870271086;0,59;;
;6,599113044;0,59;;
;7,996520099;0,30;;
;8,664834527;0,30;;
;9,289583971;0,00;;
;9,566079363;0,00;;
;9,601778204;0,00;;
;9,676246207;0,00;;
;9,590413681;0,00;;
;9,350496357;0,00;;
;8,85184012;0,00;;
;8,054194725;0,00;;
;6,583672639;0,00;;
;3,064722365;82,03;;
;-0,015;110,95;;
;-0,015;112,02;;
;-0,015;112,02;;
;-0,015;80,60;;
;-0,015;75,37;;
;-0,015;74,09;;
;-0,015;71,94;;
;-0,015;71,94;;
;-0,015;71,94;;
;-0,015;71,87;;
;2,823090371;0,59;;
;6,542529953;0,59;;
;7,970905711;0,30;;
;8,579099905;0,30;;
;9,010847453;0,00;;
;9,42622435;0,00;;
;9,631893654;0,00;;
;9,565792896;0,00;;
;9,515358783;0,00;;
;9,229458815;0,00;;
;8,761053965;0,00;;
;7,955434312;0,00;;
;6,510901255;0,00;;
;3,063032161;82,03;;
;-0,015;110,95;;
;-0,015;112,02;;
;-0,015;112,02;;
;-0,015;80,60;;
;-0,015;75,37;;
;-0,015;74,09;;
;-0,015;71,94;;
;-0,015;71,94;;
;-0,015;71,94;;
;-0,015;71,87;;
;3,019602492;0,59;;
;6,673374647;0,59;;
;8,021487055;0,30;;
;8,77439647;0,30;;
;9,289960291;0,00;;
;9,461916154;0,00;;
;9,417208249;0,00;;
;9,440106355;0,00;;
;9,403786904;0,00;;
;9,147584313;0,00;;
;8,743916122;0,00;;
;8,024653802;0,00;;
;6,563366498;0,00;;
;3,173132081;82,03;;
;-0,015;110,95;;
;-0,015;112,02;;
;-0,015;112,02;;
;-0,015;80,60;;
;-0,015;75,37;;
;-0,015;74,09;;
;-0,015;71,94;;
;-0,015;71,94;;
;-0,015;71,94;;
;-0,015;71,87;;
;3,083151276;0,59;;
;6,713200488;0,59;;
;8,131426278;0,30;;
;8,844791821;0,30;;
;9,239384658;0,00;;
;9,565868606;0,00;;
;9,575457231;0,00;;
;9,623474967;0,00;;
;9,434520215;0,00;;
;9,320712568;0,00;;
;8,820735678;0,00;;
;8,028542715;0,00;;
;6,641097278;0,00;;
;3,345159339;82,03;;
;-0,015;110,95;;
;-0,015;112,02;;
;-0,015;112,02;;
;-0,015;80,60;;
;-0,015;75,37;;
;-0,015;74,09;;
;-0,015;71,94;;
;-0,015;71,94;;
;-0,015;71,94;;
;-0,015;71,87;;
;0,01314136;0,59;;
;6,671761337;0,59;;
;8,061201651;0,30;;
;8,697012511;0,30;;
;9,011885784;0,00;;
;9,297600321;0,00;;
;9,476417091;0,00;;
;9,560248383;0,00;;
;5,549543546;0,00;;
;5,891396518;0,00;;
;8,762053546;0,00;;
;8,027907271;0,00;;
;6,656098499;0,00;;
;3,37207695;82,03;;
;-0,015;110,95;;
;-0,015;112,02;;
;-0,015;112,02;;
;-0,015;80,60;;
;-0,015;75,37;;
;-0,015;74,09;;
;-0,015;71,94;;
;-0,015;71,94;;
;-0,015;71,94;;
;-0,015;71,87;;
;-0,004225798;0,59;;
;0,354988593;0,59;;
;1,030831961;0,30;;
;1,721247041;0,30;;
;3,936270783;0,00;;
;9,406170396;0,00;;
;9,443947578;0,00;;
;9,510870016;0,00;;
;9,483014602;0,00;;
;9,300493644;0,00;;
;8,860357107;0,00;;
;8,073865688;0,00;;
;6,648062972;0,00;;
;3,366868356;82,03;;
;-0,015;110,95;;
;-0,015;112,02;;
;-0,015;112,02;;
;-0,015;80,60;;
;-0,015;80,38;;
;-0,015;78,10;;
;-0,015;74,29;;
;-0,015;74,29;;
;-0,015;74,29;;
;-0,015;74,29;;
;2,983706826;3,71;;
;6,634515899;2,25;;
;8,027093346;1,18;;
;8,873522796;1,20;;
;9,222359272;0,00;;
;9,529497741;0,00;;
;9,568793797;0,00;;
;9,650850178;0,00;;
;9,571321672;0,00;;
;9,303894414;0,00;;
;8,921298964;0,00;;
;8,066728876;0,00;;
;6,732959612;0,00;;
;3,525272734;0,00;;
;-0,015;81,74;;
;-0,015;87,04;;
;-0,015;87,04;;
;-0,015;81,44;;
;-0,015;80,38;;
;-0,015;78,10;;
;-0,015;74,29;;
;-0,015;74,29;;
;-0,015;74,29;;
;-0,015;74,29;;
;2,882023407;3,71;;
;0,458060421;2,25;;
;1,321361229;1,18;;
;2,242606998;1,20;;
;5,364582451;0,00;;
;9,417630836;0,00;;
;9,513430282;0,00;;
;9,659218002;0,00;;
;9,513047292;0,00;;
;9,317854103;0,00;;
;8,881572947;0,00;;
;8,08884855;0,00;;
;0,909309435;0,00;;
;3,537832112;0,00;;
;-0,015;81,74;;
;-0,015;87,04;;
;-0,015;87,04;;
;-0,015;81,44;;
;-0,015;80,38;;
;-0,015;78,10;;
;-0,015;74,29;;
;-0,015;74,29;;
;-0,015;74,29;;
;-0,015;74,29;;
;2,897958413;3,71;;
;6,530123108;2,25;;
;7,944996509;1,18;;
;8,720202682;1,20;;
;9,163529711;0,00;;
;9,414860137;0,00;;
;9,470107698;0,00;;
;9,467810082;0,00;;
;9,290594777;0,00;;
;9,131175194;0,00;;
;8,78314208;0,00;;
;7,93639789;0,00;;
;6,645048082;0,00;;
;3,592533249;0,00;;
;-0,015;81,74;;
;-0,015;87,04;;
;-0,015;87,04;;
;-0,015;81,44;;
;-0,015;80,38;;
;-0,015;78,10;;
;-0,015;74,29;;
;-0,015;74,29;;
;-0,015;74,29;;
;-0,015;74,29;;
;2,861758386;3,71;;
;0,602966869;2,25;;
;7,995554248;1,18;;
;8,762807681;1,20;;
;9,152515125;0,00;;
;9,366650426;0,00;;
;9,402155248;0,00;;
;9,391711551;0,00;;
;9,436989019;0,00;;
;9,199214014;0,00;;
;8,835447951;0,00;;
;8,031203692;0,00;;
;6,684615065;0,00;;
;3,585096419;0,00;;
;-0,015;81,74;;
;-0,015;87,04;;
;-0,015;87,04;;
;-0,015;81,44;;
;-0,015;80,38;;
;-0,015;78,10;;
;-0,015;74,29;;
;-0,015;74,29;;
;-0,015;74,29;;
;-0,015;74,29;;
;-0,015;3,71;;
;0,337091369;2,25;;
;0,880710391;1,18;;
;8,683018937;1,20;;
;9,04519153;0,00;;
;9,323529801;0,00;;
;9,437674777;0,00;;
;9,464160382;0,00;;
;9,445367363;0,00;;
;9,288773276;0,00;;
;8,89791108;0,00;;
;8,046071219;0,00;;
;6,655623245;0,00;;
;3,625769293;0,00;;
;-0,015;81,74;;
;-0,015;87,04;;
;-0,015;87,04;;
;-0,015;81,44;;
;-0,015;80,38;;
;-0,015;78,10;;
;-0,015;74,29;;
;-0,015;74,29;;
;-0,015;74,29;;
;-0,015;74,29;;
;-0,001050309;3,71;;
;0,437471014;2,25;;
;1,099390694;1,18;;
;8,618298761;1,20;;
;9,089099753;0,00;;
;9,401226624;0,00;;
;9,385478784;0,00;;
;9,442414236;0,00;;
;9,309411783;0,00;;
;9,154128125;0,00;;
;8,769134631;0,00;;
;7,96774321;0,00;;
;6,640204147;0,00;;
;3,70184326;0,00;;
;-0,015;81,74;;
;-0,015;87,04;;
;-0,015;87,04;;
;-0,015;81,44;;
;-0,015;80,38;;
;-0,015;78,10;;
;-0,015;74,29;;
;-0,015;74,29;;
;-0,015;74,29;;
;-0,015;74,29;;
;-7,08077E-05;3,71;;
;0,518536528;2,25;;
;7,837339476;1,18;;
;8,601407126;1,20;;
;9,106919956;0,00;;
;9,33576289;0,00;;
;9,455147398;0,00;;
;9,384385894;0,00;;
;9,398084724;0,00;;
;9,182436317;0,00;;
;8,659712713;0,00;;
;7,923312789;0,00;;
;6,629872583;0,00;;
;3,692854008;0,00;;
;-0,015;81,74;;
;-0,015;87,04;;
;-0,015;87,04;;
;-0,015;81,44;;
;-0,015;80,38;;
;-0,015;78,10;;
;-0,015;74,29;;
;-0,015;74,29;;
;-0,015;74,29;;
;-0,015;74,29;;
;-0,008403914;3,71;;
;0,352559314;2,25;;
;1,010902662;1,18;;
;1,652841687;1,20;;
;2,131137846;0,00;;
;9,313897292;0,00;;
;9,375745113;0,00;;
;9,370589625;0,00;;
;9,309574723;0,00;;
;9,108119605;0,00;;
;8,687215441;0,00;;
;7,90383208;0,00;;
;6,580530245;0,00;;
;3,699076721;0,00;;
;-0,015;81,74;;
;-0,015;87,04;;
;-0,015;87,04;;
;-0,015;81,44;;
;-0,015;80,38;;
;-0,015;78,10;;
;-0,015;74,29;;
;-0,015;74,29;;
;-0,015;74,29;;
;-0,015;74,29;;
;-0,009009591;3,71;;
;0,33151046;2,25;;
;0,747271038;1,18;;
;1,317356375;1,20;;
;2,167031862;0,00;;
;9,176294813;0,00;;
;9,282638992;0,00;;
;9,337771585;0,00;;
;9,264702609;0,00;;
;9,147801796;0,00;;
;8,676700095;0,00;;
;7,961436947;0,00;;
;6,595650947;0,00;;
;3,736584485;0,00;;
;-0,015;81,74;;
;-0,015;87,04;;
;-0,015;87,04;;
;-0,015;81,44;;
;-0,015;80,38;;
;-0,015;78,10;;
;-0,015;74,29;;
;-0,015;74,29;;
;-0,015;74,29;;
;-0,015;74,29;;
;2,650495115;3,71;;
;6,330577512;2,25;;
;7,806718749;1,18;;
;8,624453239;1,20;;
;9,029047275;0,00;;
;9,317978124;0,00;;
;9,331411949;0,00;;
;9,3515666;0,00;;
;9,328205014;0,00;;
;9,043176814;0,00;;
;8,714847266;0,00;;
;7,938017052;0,00;;
;6,614443797;0,00;;
;3,808882503;0,00;;
;-0,015;81,74;;
;-0,015;87,04;;
;-0,015;87,04;;
;-0,015;81,44;;
;-0,015;80,38;;
;-0,015;78,10;;
;-0,015;74,29;;
;-0,015;74,29;;
;-0,015;74,29;;
;-0,015;74,29;;
;-0,012388392;3,71;;
;0,382627088;2,25;;
;1,040943983;1,18;;
;8,53980031;1,20;;
;9,001250606;0,00;;
;9,261517249;0,00;;
;9,405532427;0,00;;
;9,313300287;0,00;;
;9,313187167;0,00;;
;9,166182947;0,00;;
;8,717643023;0,00;;
;7,957951653;0,00;;
;0,635810235;0,00;;
;3,908508113;0,00;;
;-0,015;81,74;;
;-0,015;87,04;;
;-0,015;87,04;;
;-0,015;81,44;;
;-0,015;80,38;;
;-0,015;78,10;;
;-0,015;74,29;;
;-0,015;74,29;;
;-0,015;74,29;;
;-0,015;74,29;;
;2,572735329;3,71;;
;0,441621887;2,25;;
;0,960779116;1,18;;
;2,024882646;1,20;;
;2,290150467;0,00;;
;9,241171272;0,00;;
;9,287740444;0,00;;
;9,408058399;0,00;;
;9,315122973;0,00;;
;9,179402447;0,00;;
;8,748737748;0,00;;
;8,00023874;0,00;;
;6,701705359;0,00;;
;3,953797962;0,00;;
;-0,015;81,74;;
;-0,015;87,04;;
;-0,015;87,04;;
;-0,015;81,44;;
;-0,015;80,38;;
;-0,015;78,10;;
;-0,015;74,29;;
;-0,015;74,29;;
;-0,015;74,29;;
;-0,015;74,29;;
;-0,009919291;3,71;;
;0,331365767;2,25;;
;0,702356324;1,18;;
;1,070191543;1,20;;
;1,546075274;0,00;;
;4,577127057;0,00;;
;7,335771894;0,00;;
;9,471654337;0,00;;
;9,40170185;0,00;;
;9,160049861;0,00;;
;8,811790098;0,00;;
;8,0865121;0,00;;
;6,747819892;0,00;;
;3,976820328;0,00;;
;-0,015;81,74;;
;-0,015;87,04;;
;-0,015;87,04;;
;-0,015;81,44;;
;-0,015;80,38;;
;-0,015;78,10;;
;-0,015;74,29;;
;-0,015;74,29;;
;-0,015;74,29;;
;-0,015;74,29;;
;2,632381437;3,71;;
;6,379297843;2,25;;
;7,840614477;1,18;;
;8,600404076;1,20;;
;9,074355922;0,00;;
;9,329001453;0,00;;
;9,41861224;0,00;;
;9,319736649;0,00;;
;9,399411553;0,00;;
;9,143314298;0,00;;
;8,706553361;0,00;;
;8,01170929;0,00;;
;6,722062828;0,00;;
;4,022622913;0,00;;
;-0,015;81,74;;
;-0,015;87,04;;
;-0,015;87,04;;
;-0,015;81,44;;
;-0,015;80,38;;
;-0,015;78,10;;
;-0,015;74,29;;
;-0,015;74,29;;
;-0,015;74,29;;
;-0,015;74,29;;
;-0,003181487;3,71;;
;0,55572817;2,25;;
;1,565909263;1,18;;
;8,66821258;1,20;;
;5,161738206;0,00;;
;6,361828903;0,00;;
;6,93658855;0,00;;
;7,508283756;0,00;;
;7,281837611;0,00;;
;9,18663794;0,00;;
;8,850405656;0,00;;
;2,764162567;0,00;;
;6,813012374;0,00;;
;4,147103007;0,00;;
;-0,015;81,74;;
;-0,015;87,04;;
;-0,015;87,04;;
;-0,015;81,44;;
;-0,015;80,38;;
;-0,015;78,10;;
;-0,015;74,29;;
;-0,015;74,29;;
;-0,015;74,29;;
;-0,015;74,29;;
;-0,015;3,71;;
;0,460461497;2,25;;
;1,285494005;1,18;;
;1,720528385;1,20;;
;3,190925675;0,00;;
;6,27464738;0,00;;
;7,149706869;0,00;;
;9,490935148;0,00;;
;9,366834842;0,00;;
;9,173066853;0,00;;
;8,832347763;0,00;;
;8,131468031;0,00;;
;6,839584011;0,00;;
;4,114700404;0,00;;
;-0,015;81,74;;
;-0,015;87,04;;
;-0,015;87,04;;
;-0,015;81,44;;
;-0,015;80,38;;
;-0,015;78,10;;
;-0,015;74,29;;
;-0,015;74,29;;
;-0,015;74,29;;
;-0,015;74,29;;
;-0,011070813;3,71;;
;0,341908314;2,25;;
;0,840998404;1,18;;
;1,408240463;1,20;;
;2,47932651;0,00;;
;9,333566253;0,00;;
;9,411089434;0,00;;
;9,47652278;0,00;;
;9,424763968;0,00;;
;9,228713155;0,00;;
;8,861072379;0,00;;
;8,123685128;0,00;;
;6,862256694;0,00;;
;4,191039475;0,00;;
;-0,015;81,74;;
;-0,015;87,04;;
;-0,015;87,04;;
;-0,015;81,44;;
;-0,015;80,38;;
;-0,015;78,10;;
;-0,015;74,29;;
;-0,015;74,29;;
;-0,015;74,29;;
;-0,015;74,29;;
;2,443009414;3,71;;
;6,320351411;2,25;;
;7,814495491;1,18;;
;8,649199694;1,20;;
;9,15163955;0,00;;
;9,390016496;0,00;;
;9,463342524;0,00;;
;9,480144024;0,00;;
;9,41946201;0,00;;
;9,286350201;0,00;;
;8,839709222;0,00;;
;8,155189016;0,00;;
;6,869182072;0,00;;
;4,254133889;0,00;;
;-0,015;81,74;;
;-0,015;87,04;;
;-0,015;87,04;;
;-0,015;81,44;;
;-0,015;80,38;;
;-0,015;78,10;;
;-0,015;74,29;;
;-0,015;74,29;;
;-0,015;74,29;;
;-0,015;74,29;;
;-0,012335033;3,71;;
;0,330709735;2,25;;
;0,870177376;1,18;;
;1,809044055;1,20;;
;3,267999843;0,00;;
;9,345781787;0,00;;
;9,412427234;0,00;;
;9,542238095;0,00;;
;9,485230712;0,00;;
;9,226671787;0,00;;
;8,844662315;0,00;;
;8,155151309;0,00;;
;6,878509261;0,00;;
;4,332513382;0,00;;
;-0,015;81,74;;
;-0,015;87,04;;
;-0,015;87,04;;
;-0,015;81,44;;
;-0,015;80,38;;
;-0,015;78,10;;
;-0,015;74,29;;
;-0,015;74,29;;
;-0,015;74,29;;
;-0,015;74,29;;
;2,279502654;3,71;;
;0,437956492;2,25;;
;0,910807792;1,18;;
;1,497518221;1,20;;
;3,481212443;0,00;;
;9,212396992;0,00;;
;9,364556066;0,00;;
;9,391253049;0,00;;
;9,399607222;0,00;;
;9,258861842;0,00;;
;8,895766914;0,00;;
;8,168900946;0,00;;
;6,882205523;0,00;;
;4,342837275;0,00;;
;-0,015;81,74;;
;-0,015;87,04;;
;-0,015;87,04;;
;-0,015;81,44;;
;-0,015;80,38;;
;-0,015;78,10;;
;-0,015;74,29;;
;-0,015;74,29;;
;-0,015;74,29;;
;-0,015;74,29;;
;2,258620069;3,71;;
;6,236672202;2,25;;
;7,798174209;1,18;;
;8,614230099;1,20;;
;9,144967586;0,00;;
;9,404892597;0,00;;
;9,405321529;0,00;;
;9,534868936;0,00;;
;9,448776453;0,00;;
;9,338714183;0,00;;
;8,929737252;0,00;;
;8,232096113;0,00;;
;6,949166697;0,00;;
;4,334040928;0,00;;
;-0,015;81,74;;
;-0,015;87,04;;
;-0,015;87,04;;
;-0,015;81,44;;
;-0,015;80,38;;
;-0,015;78,10;;
;-0,015;74,29;;
;-0,015;74,29;;
;-0,015;74,29;;
;-0,015;74,29;;
;2,236090697;3,71;;
;6,238972821;2,25;;
;7,762866381;1,18;;
;8,633746541;1,20;;
;9,179127627;0,00;;
;9,421980324;0,00;;
;9,529811536;0,00;;
;9,479105523;0,00;;
;9,470380219;0,00;;
;9,249552422;0,00;;
;8,829039496;0,00;;
;8,181828818;0,00;;
;6,970945953;0,00;;
;4,418631967;0,00;;
;-0,015;81,74;;
;-0,015;87,04;;
;-0,015;87,04;;
;-0,015;81,44;;
;-0,015;80,38;;
;-0,015;78,10;;
;-0,015;74,29;;
;-0,015;74,29;;
;-0,015;74,29;;
;-0,015;74,29;;
;2,138509106;3,71;;
;6,204758222;2,25;;
;7,723356127;1,18;;
;8,533089538;1,20;;
;8,97016829;0,00;;
;9,261084016;0,00;;
;9,40746255;0,00;;
;9,385089096;0,00;;
;9,374318785;0,00;;
;9,200266066;0,00;;
;8,780791092;0,00;;
;8,130300279;0,00;;
;6,842550886;0,00;;
;4,393508486;0,00;;
;-0,015;81,74;;
;-0,015;87,04;;
;-0,015;87,04;;
;-0,015;81,44;;
;-0,015;80,38;;
;-0,015;78,10;;
;-0,015;74,29;;
;-0,015;74,29;;
;-0,015;74,29;;
;-0,015;74,29;;
;2,16948321;3,71;;
;6,288069445;2,25;;
;7,843545451;1,18;;
;8,686403378;1,20;;
;9,123150975;0,00;;
;9,407778672;0,00;;
;9,416666084;0,00;;
;9,460984583;0,00;;
;9,416625064;0,00;;
;9,219204357;0,00;;
;8,770056838;0,00;;
;8,131300692;0,00;;
;6,966061731;0,00;;
;4,536575976;0,00;;
;-0,015;81,74;;
;-0,015;87,04;;
;-0,015;87,04;;
;-0,015;81,44;;
;-0,015;80,38;;
;-0,015;78,10;;
;-0,015;74,29;;
;-0,015;74,29;;
;-0,015;74,29;;
;-0,015;74,29;;
;-0,015;3,71;;
;0,45406579;2,25;;
;7,874729184;1,18;;
;8,674805141;1,20;;
;9,174606583;0,00;;
;9,496978479;0,00;;
;9,571208355;0,00;;
;9,577618078;0,00;;
;9,414515051;0,00;;
;9,166511379;0,00;;
;8,840092339;0,00;;
;8,20174386;0,00;;
;6,999878266;0,00;;
;4,594036474;0,00;;
;-0,015;81,74;;
;-0,015;87,04;;
;-0,015;87,04;;
;-0,015;81,44;;
;-0,015;80,38;;
;-0,015;78,10;;
;-0,015;74,29;;
;-0,015;74,29;;
;-0,015;74,29;;
;-0,015;74,29;;
;-0,004735882;3,71;;
;0,468111172;2,25;;
;7,766828466;1,18;;
;8,590916825;1,20;;
;9,092910532;0,00;;
;9,391756746;0,00;;
;9,535957116;0,00;;
;9,447616216;0,00;;
;9,385501374;0,00;;
;9,262252432;0,00;;
;8,905055042;0,00;;
;8,171941091;0,00;;
;7,00476748;0,00;;
;4,585114528;0,00;;
;-0,015;81,74;;
;-0,015;87,04;;
;-0,015;87,04;;
;-0,015;81,44;;
;-0,015;80,38;;
;-0,015;78,10;;
;-0,015;74,29;;
;-0,015;74,29;;
;-0,015;74,29;;
;-0,015;74,29;;
;-0,015;3,71;;
;0,367105587;2,25;;
;0,92606756;1,18;;
;8,584059315;1,20;;
;9,076128928;0,00;;
;9,392702742;0,00;;
;9,515559063;0,00;;
;9,569357735;0,00;;
;9,529032118;0,00;;
;9,270101555;0,00;;
;8,902043959;0,00;;
;8,278677115;0,00;;
;7,042958816;0,00;;
;4,594768442;0,00;;
;-0,015;81,74;;
;-0,015;87,04;;
;-0,015;87,04;;
;-0,015;81,44;;
;-0,015;80,38;;
;-0,015;78,10;;
;-0,015;74,29;;
;-0,015;74,29;;
;-0,015;74,29;;
;-0,015;74,29;;
;-0,015;3,71;;
;6,042398077;2,25;;
;7,706819322;1,18;;
;8,617302423;1,20;;
;9,168711132;0,00;;
;9,499078776;0,00;;
;9,646062324;0,00;;
;9,645929278;0,00;;
;9,53961852;0,00;;
;9,27854138;0,00;;
;8,928023583;0,00;;
;8,185572756;0,00;;
;7,013231094;0,00;;
;4,616849803;0,00;;
;-0,015;81,74;;
;-0,015;87,04;;
;-0,015;87,04;;
;-0,015;81,44;;
;-0,015;80,38;;
;-0,015;78,10;;
;-0,015;74,29;;
;-0,015;74,29;;
;-0,015;74,29;;
;-0,015;74,29;;
;-0,015;3,71;;
;5,991884771;2,25;;
;1,469415062;1,18;;
;8,550972929;1,20;;
;9,115986468;0,00;;
;9,380825314;0,00;;
;9,444067777;0,00;;
;9,431582995;0,00;;
;9,397030205;0,00;;
;9,27013269;0,00;;
;8,90638393;0,00;;
;8,177464946;0,00;;
;6,987110796;0,00;;
;4,541145303;0,00;;
;-0,015;81,74;;
;-0,015;87,04;;
;-0,015;87,04;;
;-0,015;81,44;;
;-0,015;80,38;;
;-0,015;78,10;;
;-0,015;74,29;;
;-0,015;74,29;;
;-0,015;74,29;;
;-0,015;74,29;;
;-0,015;3,71;;
;5,961572552;2,25;;
;7,611924556;1,18;;
;8,54909381;1,20;;
;9,034880272;0,00;;
;9,436558847;0,00;;
;9,565968795;0,00;;
;9,481880607;0,00;;
;9,570913695;0,00;;
;9,208453817;0,00;;
;8,834894547;0,00;;
;8,153817048;0,00;;
;6,955267999;0,00;;
;4,540348794;0,00;;
;-0,015;81,74;;
;-0,015;87,04;;
;-0,015;87,04;;
;-0,015;81,44;;
;-0,015;80,38;;
;-0,015;78,10;;
;-0,015;74,29;;
;-0,015;74,29;;
;-0,015;74,29;;
;-0,015;74,29;;
;-0,015;3,71;;
;5,940168996;2,25;;
;7,54194381;1,18;;
;8,354756088;1,20;;
;9,020989792;0,00;;
;9,402710344;0,00;;
;9,498435702;0,00;;
;9,560773189;0,00;;
;9,443471238;0,00;;
;9,271748863;0,00;;
;8,856385221;0,00;;
;8,164694429;0,00;;
;6,99594805;0,00;;
;4,60285472;0,00;;
;-0,015;81,74;;
;-0,015;87,04;;
;-0,015;87,04;;
;-0,015;81,44;;
