Hora;G solar;;
10;23,17390144;;
11;24,02829821;;
12;24,41296949;;
13;24,27098385;;
14;24,14497298;;
15;23,62831769;;
16;22,69591538;;
17;20,55084856;;
18;16,13926292;;
19;-0,015;;
20;-0,015;;
21;-0,015;;
22;-0,015;;
23;-0,015;;
0;-0,015;;
1;-0,015;;
2;-0,015;;
3;-0,015;;
4;-0,015;;
5;-0,015;;
6;-0,015;;
7;17,30951006;;
8;20,82351343;;
9;22,4711536;;
10;23,74328569;;
11;24,13106552;;
12;24,27376595;;
13;24,1447028;;
14;23,93195849;;
15;23,26076068;;
16;22,43052207;;
17;20,47447488;;
18;16,31149293;;
19;-0,015;;
20;-0,015;;
21;-0,015;;
22;-0,015;;
23;-0,015;;
0;-0,015;;
1;-0,015;;
2;-0,015;;
3;-0,015;;
4;-0,015;;
5;-0,015;;
6;-0,015;;
7;17,04158779;;
8;20,4230426;;
9;22,40435065;;
10;23,4294242;;
11;23,89689806;;
12;23,88625514;;
13;24,15975159;;
14;23,99763119;;
15;23,26753605;;
16;22,09773426;;
17;20,18730621;;
18;16,11566236;;
19;-0,015;;
20;-0,015;;
21;-0,015;;
22;-0,015;;
23;-0,015;;
0;-0,015;;
1;-0,015;;
2;-0,015;;
3;-0,015;;
4;-0,015;;
5;-0,015;;
6;-0,015;;
7;0,85873314;;
8;1,89263566;;
9;4,776160905;;
10;6,430748339;;
11;23,89065293;;
12;23,74412855;;
13;24,10607003;;
14;23,69621215;;
15;23,50155629;;
16;22,4001313;;
17;20,30154098;;
18;15,98964973;;
19;-0,015;;
20;-0,015;;
21;-0,015;;
22;-0,015;;
23;-0,015;;
0;-0,015;;
1;-0,015;;
2;-0,015;;
3;-0,015;;
4;-0,015;;
5;-0,015;;
6;5,676504939;;
7;17,08072641;;
8;20,7995721;;
9;22,39507463;;
10;23,29808362;;
11;23,537827;;
12;16,18345053;;
13;23,74451321;;
14;23,78748155;;
15;23,30300566;;
16;22,20269922;;
17;20,05091735;;
18;15,90279283;;
19;-0,015;;
20;-0,015;;
21;-0,015;;
22;-0,015;;
23;-0,015;;
0;-0,015;;
1;-0,015;;
2;-0,015;;
3;-0,015;;
4;-0,015;;
5;-0,015;;
6;-0,009435576;;
7;0,898364636;;
8;1,757650867;;
9;3,565338831;;
10;4,485823682;;
11;9,005174505;;
12;7,763307927;;
13;23,82284174;;
14;23,44805339;;
15;23,02574262;;
16;22,22502894;;
17;20,07656502;;
18;16,00253913;;
19;-0,015;;
20;-0,015;;
21;-0,015;;
22;-0,015;;
23;-0,015;;
0;-0,015;;
1;-0,015;;
2;-0,015;;
3;-0,015;;
4;-0,015;;
5;-0,015;;
6;-0,013930632;;
7;0,707787421;;
8;1,597757235;;
9;3,116129718;;
10;2,285701769;;
11;7,149951822;;
12;12,43793129;;
13;23,90469918;;
14;23,67983725;;
15;23,28037633;;
16;22,29808171;;
17;20,15071078;;
18;16,20186049;;
19;-0,015;;
20;-0,015;;
21;-0,015;;
22;-0,015;;
23;-0,015;;
0;-0,015;;
1;-0,015;;
2;-0,015;;
3;-0,015;;
4;-0,015;;
5;-0,015;;
6;6,038738026;;
7;17,03015006;;
8;20,6001692;;
9;22,26942215;;
10;23,39437557;;
11;24,19528188;;
12;24,48031974;;
13;24,4152278;;
14;24,54333471;;
15;24,00122042;;
16;22,7933888;;
17;20,88533511;;
18;16,66692237;;
19;-0,015;;
20;-0,015;;
21;-0,015;;
22;-0,015;;
23;-0,015;;
0;-0,015;;
1;-0,015;;
2;-0,015;;
3;-0,015;;
4;-0,015;;
5;-0,015;;
6;6,631453284;;
7;17,54614361;;
8;21,05935428;;
9;22,53401669;;
10;23,65444745;;
11;24,00825145;;
12;24,10240194;;
13;24,12747033;;
14;23,87275065;;
15;23,69044671;;
16;22,62026182;;
17;20,56516376;;
18;16,52346643;;
19;-0,015;;
20;-0,015;;
21;-0,015;;
22;-0,015;;
23;-0,015;;
0;-0,015;;
1;-0,015;;
2;-0,015;;
3;-0,015;;
4;-0,015;;
5;-0,015;;
6;6,950293155;;
7;17,35707837;;
8;20,62933436;;
9;22,43079743;;
10;23,47202884;;
11;23,83412535;;
12;24,20372208;;
13;24,03752102;;
14;23,83097531;;
15;23,20262915;;
16;22,29878378;;
17;20,21743924;;
18;16,3908185;;
19;-0,015;;
20;-0,015;;
21;-0,015;;
22;-0,015;;
23;-0,015;;
0;-0,015;;
1;-0,015;;
2;-0,015;;
3;-0,015;;
4;-0,015;;
5;-0,015;;
6;-0,006539144;;
7;0,802867048;;
8;2,301048866;;
9;7,073365175;;
10;23,36908889;;
11;23,96701466;;
12;24,24023473;;
13;23,96014534;;
14;23,80140692;;
15;23,33579499;;
16;22,19169746;;
17;20,16385336;;
18;16,38432543;;
19;5,336038649;;
20;-0,015;;
21;-0,015;;
22;-0,015;;
23;-0,015;;
0;-0,015;;
1;-0,015;;
2;-0,015;;
3;-0,015;;
4;-0,015;;
5;-0,015;;
6;-0,012572082;;
7;0,896038916;;
8;2,64169805;;
9;4,227324583;;
10;4,694357078;;
11;23,61834465;;
12;24,14191823;;
13;23,99843828;;
14;23,67920896;;
15;12,0560754;;
16;22,16809528;;
17;20,13197611;;
18;16,23105209;;
19;5,416875306;;
20;-0,015;;
21;-0,015;;
22;-0,015;;
23;-0,015;;
0;-0,015;;
1;-0,015;;
2;-0,015;;
3;-0,015;;
4;-0,015;;
5;-0,015;;
6;0,032480782;;
7;0,794387401;;
8;3,269794898;;
9;4,195187372;;
10;5,73728796;;
11;23,39362937;;
12;23,89012871;;
13;18,1784531;;
14;16,91076085;;
15;23,29604571;;
16;22,20929469;;
17;20,12504365;;
18;16,20806588;;
19;5,613752326;;
20;-0,015;;
21;-0,015;;
22;-0,015;;
23;-0,015;;
0;-0,015;;
1;-0,015;;
2;-0,015;;
3;-0,015;;
4;-0,015;;
5;-0,015;;
6;0,011433959;;
7;1,121199521;;
8;2,983071015;;
9;5,614391852;;
10;23,10358231;;
11;23,64871155;;
12;23,75127968;;
13;23,74410705;;
14;23,4463971;;
15;23,03500796;;
16;21,96081408;;
17;19,96729052;;
18;16,12091687;;
19;5,742483778;;
20;-0,015;;
21;-0,015;;
22;-0,015;;
23;-0,015;;
0;-0,015;;
1;-0,015;;
2;-0,015;;
3;-0,015;;
4;-0,015;;
5;-0,015;;
6;6,806177942;;
7;16,74283755;;
8;20,1117255;;
9;21,86804078;;
10;23,37752514;;
11;23,94955051;;
12;24,080414;;
13;24,02464059;;
14;23,41049157;;
15;23,2370924;;
16;22,169752;;
17;20,06041345;;
18;16,24453687;;
19;6,044690482;;
20;-0,015;;
21;-0,015;;
22;-0,015;;
23;-0,015;;
0;-0,015;;
1;-0,015;;
2;-0,015;;
3;-0,015;;
4;-0,015;;
5;-0,015;;
6;7,111368048;;
7;17,04370992;;
8;20,5853105;;
9;22,2317465;;
10;23,65947896;;
11;24,23998986;;
12;24,55462111;;
13;24,42684576;;
14;24,03932891;;
15;23,73700612;;
16;22,67522849;;
17;20,63066009;;
18;16,66903029;;
19;6,516236365;;
20;-0,015;;
21;-0,015;;
22;-0,015;;
23;-0,015;;
0;-0,015;;
1;-0,015;;
2;-0,015;;
3;-0,015;;
4;-0,015;;
5;-0,015;;
6;7,659985237;;
7;17,42733316;;
8;20,91427708;;
9;22,43605403;;
10;23,74619943;;
11;24,2748037;;
12;24,63078101;;
13;19,16208477;;
14;14,59405907;;
15;15,07551693;;
16;22,58228672;;
17;20,5195705;;
18;16,85069016;;
19;7,135758806;;
20;-0,015;;
21;-0,015;;
22;-0,015;;
23;-0,015;;
0;-0,015;;
1;-0,015;;
2;-0,015;;
3;-0,015;;
4;-0,015;;
5;-0,015;;
6;0,020376797;;
7;1,515042679;;
8;5,217219777;;
9;8,57139967;;
10;11,60695184;;
11;23,87819962;;
12;24,37046553;;
13;24,16987611;;
14;24,00712151;;
15;23,53714263;;
16;22,47180091;;
17;20,46176799;;
18;16,76548877;;
19;7,158485264;;
20;-0,015;;
21;-0,015;;
22;-0,015;;
23;-0,015;;
0;-0,015;;
1;-0,015;;
2;-0,015;;
3;-0,015;;
4;-0,015;;
5;-0,015;;
6;7,302762572;;
7;16,76973938;;
8;20,21145805;;
9;22,1687463;;
10;23,28128744;;
11;23,74891424;;
12;24,04566143;;
13;24,14632036;;
14;23,88670525;;
15;14,7830164;;
16;9,845707689;;
17;3,922000972;;
18;16,66951513;;
19;7,294435959;;
20;-0,015;;
21;-0,015;;
22;-0,015;;
23;-0,015;;
0;-0,015;;
1;-0,015;;
2;-0,015;;
3;-0,015;;
4;-0,015;;
5;-0,015;;
6;-0,002637045;;
7;1,353571787;;
8;4,019636839;;
9;22,17040901;;
10;12,97199621;;
11;16,84727579;;
12;16,03874355;;
13;18,20455459;;
14;16,96220092;;
15;12,30491123;;
16;7,152002144;;
17;4,313720482;;
18;1,690562295;;
19;7,490315173;;
20;-0,015;;
21;-0,015;;
22;-0,015;;
23;-0,015;;
0;-0,015;;
1;-0,015;;
2;-0,015;;
3;-0,015;;
4;-0,015;;
5;-0,015;;
6;0,010560387;;
7;1,179965781;;
8;3,616849539;;
9;9,119232198;;
10;12,20152942;;
11;16,34416366;;
12;19,0102788;;
13;19,35911665;;
14;18,26959301;;
15;14,91889842;;
16;22,59604549;;
17;20,38668662;;
18;16,73402797;;
19;7,627898192;;
20;-0,015;;
21;-0,015;;
22;-0,015;;
23;-0,015;;
0;-0,015;;
1;-0,015;;
2;-0,015;;
3;-0,015;;
4;-0,015;;
5;-0,015;;
6;7,198177714;;
7;16,52028261;;
8;20,01380025;;
9;21,68458632;;
10;23,24645993;;
11;23,9376984;;
12;24,02694551;;
13;24,21311552;;
14;23,9985342;;
15;23,39874089;;
16;22,1521003;;
17;20,15798681;;
18;16,4816816;;
19;7,684305913;;
20;-0,015;;
21;-0,015;;
22;-0,015;;
23;-0,015;;
0;-0,015;;
1;-0,015;;
2;-0,015;;
3;-0,015;;
4;-0,015;;
5;-0,015;;
6;7,080225928;;
7;16,37882488;;
8;19,94976428;;
9;21,47024976;;
10;22,54961863;;
11;23,58806088;;
12;24,10223414;;
13;23,93698224;;
14;23,81089696;;
15;23,09614704;;
16;21,92513491;;
17;19,91108578;;
18;16,29975314;;
19;7,680080402;;
20;-0,015;;
21;-0,015;;
22;-0,015;;
23;-0,015;;
0;-0,015;;
1;-0,015;;
2;-0,015;;
3;-0,015;;
4;-0,015;;
5;-0,015;;
6;7,57150623;;
7;16,70593662;;
8;20,07621764;;
9;21,95849118;;
10;23,24740073;;
11;23,67729039;;
12;23,56552062;;
13;23,62276589;;
14;23,53196726;;
15;22,89146078;;
16;21,8822903;;
17;20,0841345;;
18;16,43091625;;
19;7,955330202;;
20;-0,015;;
21;-0,015;;
22;-0,015;;
23;-0,015;;
0;-0,015;;
1;-0,015;;
2;-0,015;;
3;-0,015;;
4;-0,015;;
5;-0,015;;
6;7,730378191;;
7;16,80550122;;
8;20,3510657;;
9;22,13447955;;
10;23,12096164;;
11;23,93717152;;
12;23,96114308;;
13;24,08118742;;
14;23,60880054;;
15;23,32428142;;
16;22,0743392;;
17;20,09385679;;
18;16,6252432;;
19;8,385398348;;
20;-0,015;;
21;-0,015;;
22;-0,015;;
23;-0,015;;
0;-0,015;;
1;-0,015;;
2;-0,015;;
3;-0,015;;
4;-0,015;;
5;-0,015;;
6;0,055353399;;
7;16,70190334;;
8;20,17550413;;
9;21,76503128;;
10;22,55221446;;
11;23,2665008;;
12;23,71354273;;
13;23,92312096;;
14;13,89635887;;
15;14,7509913;;
16;21,92763387;;
17;20,09226818;;
18;16,66274625;;
19;8,452692374;;
20;-0,015;;
21;-0,015;;
22;-0,015;;
23;-0,015;;
0;-0,015;;
1;-0,015;;
2;-0,015;;
3;-0,015;;
4;-0,015;;
5;-0,015;;
6;0,011935506;;
7;0,909971482;;
8;2,599579903;;
9;4,325617602;;
10;9,863176959;;
11;23,53792599;;
12;23,63236895;;
13;23,79967504;;
14;23,73003651;;
15;23,27373411;;
16;22,17339276;;
17;20,20716422;;
18;16,64265743;;
19;8,439670891;;
20;-0,015;;
21;-0,015;;
22;-0,015;;
23;-0,015;;
0;-0,015;;
1;-0,015;;
2;-0,015;;
3;-0,015;;
4;-0,015;;
5;-0,015;;
6;7,481767064;;
7;16,60878975;;
8;20,09023337;;
9;22,20630699;;
10;23,07839819;;
11;23,84624435;;
12;23,94448449;;
13;24,14962544;;
14;23,95080419;;
15;23,28223604;;
16;22,32574741;;
17;20,18932219;;
18;16,85489903;;
19;8,835681834;;
20;-0,015;;
21;-0,015;;
22;-0,015;;
23;-0,015;;
0;-0,015;;
1;-0,015;;
2;-0,015;;
3;-0,015;;
4;-0,015;;
5;-0,015;;
6;7,227558518;;
7;1,167651052;;
8;3,325903072;;
9;5,629017494;;
10;13,43395613;;
11;23,56657709;;
12;23,80607571;;
13;24,17054501;;
14;23,80511823;;
15;23,31713525;;
16;22,22643236;;
17;20,24462138;;
18;2,295773588;;
19;8,86708028;;
20;-0,015;;
21;-0,015;;
22;-0,015;;
23;-0,015;;
0;-0,015;;
1;-0,015;;
2;-0,015;;
3;-0,015;;
4;-0,015;;
5;-0,015;;
6;7,267396033;;
7;16,34780777;;
8;19,88499128;;
9;21,82300671;;
10;22,93132428;;
11;23,55965034;;
12;23,69776925;;
13;23,69202521;;
14;23,24898694;;
15;22,85043799;;
16;21,9803552;;
17;19,86349473;;
18;16,6351202;;
19;9,003833127;;
20;-0,015;;
21;-0,015;;
22;-0,015;;
23;-0,015;;
0;-0,015;;
1;-0,015;;
2;-0,015;;
3;-0,015;;
4;-0,015;;
5;-0,015;;
6;7,176895964;;
7;1,529917172;;
8;20,01138562;;
9;21,92951921;;
10;22,90378782;;
11;23,43912607;;
12;23,52788812;;
13;23,50177888;;
14;23,61497255;;
15;23,02053503;;
16;22,11111988;;
17;20,10050923;;
18;16,73403766;;
19;8,985241047;;
20;-0,015;;
21;-0,015;;
22;-0,015;;
23;-0,015;;
0;-0,015;;
1;-0,015;;
2;-0,015;;
3;-0,015;;
4;-0,015;;
5;-0,015;;
6;-0,015;;
7;0,865228423;;
8;2,224275977;;
9;21,73004735;;
10;22,63547883;;
11;23,3313245;;
12;23,61668694;;
13;23,68290096;;
14;23,6359184;;
15;23,24443319;;
16;22,2672777;;
17;20,13767805;;
18;16,66155812;;
19;9,086923233;;
20;-0,015;;
21;-0,015;;
22;-0,015;;
23;-0,015;;
0;-0,015;;
1;-0,015;;
2;-0,015;;
3;-0,015;;
4;-0,015;;
5;-0,015;;
6;0,019874228;;
7;1,116177536;;
8;2,770976736;;
9;21,5682469;;
10;22,74524938;;
11;23,52556656;;
12;23,48619696;;
13;23,62853559;;
14;23,29602945;;
15;22,90782031;;
16;21,94533658;;
17;19,94185803;;
18;16,62301037;;
19;9,277108146;;
20;-0,015;;
21;-0,015;;
22;-0,015;;
23;-0,015;;
0;-0,015;;
1;-0,015;;
2;-0,015;;
3;-0,015;;
4;-0,015;;
5;-0,015;;
6;0,022322981;;
7;1,318841321;;
8;19,61584869;;
9;21,52601781;;
10;22,78979989;;
11;23,36190722;;
12;23,6603685;;
13;23,48346474;;
14;23,51771181;;
15;22,9785908;;
16;21,67178179;;
17;19,83078197;;
18;16,59718146;;
19;9,25463502;;
20;-0,015;;
21;-0,015;;
22;-0,015;;
23;-0,015;;
0;-0,015;;
1;-0,015;;
2;-0,015;;
3;-0,015;;
4;-0,015;;
5;-0,015;;
6;0,001490215;;
7;0,903898284;;
8;2,549756656;;
9;4,154604217;;
10;5,350344615;;
11;23,30724323;;
12;23,46186278;;
13;23,44897406;;
14;23,29643681;;
15;22,79279902;;
16;21,7405386;;
17;19,7820802;;
18;16,47382561;;
19;9,270191799;;
20;-0,015;;
21;-0,015;;
22;-0,015;;
23;-0,015;;
0;-0,015;;
1;-0,015;;
2;-0,015;;
3;-0,015;;
4;-0,015;;
5;-0,015;;
6;-2,39E-05;;
7;0,851276151;;
8;1,890677596;;
9;3,315890937;;
10;5,440079656;;
11;22,96323703;;
12;23,22909748;;
13;23,36692896;;
14;23,18425652;;
15;22,89200449;;
16;21,71425024;;
17;19,92609237;;
18;16,51162737;;
19;9,363961215;;
20;-0,015;;
21;-0,015;;
22;-0,015;;
23;-0,015;;
0;-0,015;;
1;-0,015;;
2;-0,015;;
3;-0,015;;
4;-0,015;;
5;-0,015;;
6;6,648737787;;
7;15,84894378;;
8;19,53929687;;
9;21,5836331;;
10;22,59511819;;
11;23,31744531;;
12;23,35102988;;
13;23,4014165;;
14;23,34301253;;
15;22,63044203;;
16;21,80961816;;
17;19,86754263;;
18;16,55860949;;
19;9,544706262;;
20;-0,015;;
21;-0,015;;
22;-0,015;;
23;-0,015;;
0;-0,015;;
1;-0,015;;
2;-0,015;;
3;-0,015;;
4;-0,015;;
5;-0,015;;
6;-0,00847098;;
7;0,97906772;;
8;2,624859957;;
9;21,37200078;;
10;22,52562652;;
11;23,17629312;;
12;23,53633106;;
13;23,30575072;;
14;23,30546792;;
15;22,93795737;;
16;21,81660755;;
17;19,91737913;;
18;1,612025586;;
19;9,793770282;;
20;-0,015;;
21;-0,015;;
22;-0,015;;
23;-0,015;;
0;-0,015;;
1;-0,015;;
2;-0,015;;
3;-0,015;;
4;-0,015;;
5;-0,015;;
6;6,454338323;;
7;1,126554718;;
8;2,424447788;;
9;5,084706615;;
10;5,747876167;;
11;23,12542818;;
12;23,24185111;;
13;23,542646;;
14;23,31030743;;
15;22,97100612;;
16;21,89434437;;
17;20,02309685;;
18;16,7767634;;
19;9,906994908;;
20;-0,015;;
21;-0,015;;
22;-0,015;;
23;-0,015;;
0;-0,015;;
1;-0,015;;
2;-0,015;;
3;-0,015;;
4;-0,015;;
5;-0,015;;
6;-0,002298227;;
7;0,850914419;;
8;1,778390811;;
9;2,697978858;;
10;3,887688186;;
11;11,46531765;;
12;18,36192974;;
13;23,70163585;;
14;23,52675462;;
15;22,92262466;;
16;22,05197525;;
17;20,23878025;;
18;16,89204973;;
19;9,964550817;;
20;-0,015;;
21;-0,015;;
22;-0,015;;
23;-0,015;;
0;-0,015;;
1;-0,015;;
2;-0,015;;
3;-0,015;;
4;-0,015;;
5;-0,015;;
6;6,603453592;;
7;15,97074461;;
8;19,62403619;;
9;21,52351019;;
10;22,70838981;;
11;23,34500363;;
12;23,5690306;;
13;23,32184162;;
14;23,52102889;;
15;22,88078574;;
16;21,78888341;;
17;20,05177323;;
18;16,82765707;;
19;10,07905729;;
20;-0,015;;
21;-0,015;;
22;-0,015;;
23;-0,015;;
0;-0,015;;
1;-0,015;;
2;-0,015;;
3;-0,015;;
4;-0,015;;
5;-0,015;;
6;0,014546282;;
7;1,411820425;;
8;3,937273157;;
9;21,69303145;;
10;12,92684551;;
11;15,92707226;;
12;17,36397138;;
13;18,79320939;;
14;18,22709403;;
15;22,98909485;;
16;22,14851414;;
17;6,932906418;;
18;17,05503093;;
19;10,39025752;;
20;-0,015;;
21;-0,015;;
22;-0,015;;
23;-0,015;;
0;-0,015;;
1;-0,015;;
2;-0,015;;
3;-0,015;;
4;-0,015;;
5;-0,015;;
6;-0,015;;
7;1,173653744;;
8;3,236235012;;
9;4,323820962;;
10;7,999814186;;
11;15,70911845;;
12;17,89676717;;
13;23,74983787;;
14;23,4395871;;
15;22,95516713;;
16;22,10336941;;
17;20,35117008;;
18;17,12146003;;
19;10,30925101;;
20;-0,015;;
21;-0,015;;
22;-0,015;;
23;-0,015;;
0;-0,015;;
1;-0,015;;
2;-0,015;;
3;-0,015;;
4;-0,015;;
5;-0,015;;
6;-0,005177033;;
7;0,877270785;;
8;2,124996011;;
9;3,543101158;;
10;6,220816276;;
11;23,35641564;;
12;23,55022359;;
13;23,71380695;;
14;23,58440992;;
15;23,09428289;;
16;22,17518095;;
17;20,33171282;;
18;17,17814174;;
19;10,50009869;;
20;-0,015;;
21;-0,015;;
22;-0,015;;
23;-0,015;;
0;-0,015;;
1;-0,015;;
2;-0,015;;
3;-0,015;;
4;-0,015;;
5;-0,015;;
6;6,130023535;;
7;15,82337853;;
8;19,55873873;;
9;21,64549924;;
10;22,90159887;;
11;23,49754124;;
12;23,68085631;;
13;23,72286006;;
14;23,57115503;;
15;23,23837551;;
16;22,12177306;;
17;20,41047254;;
18;17,19545518;;
19;10,65783472;;
20;-0,015;;
21;-0,015;;
22;-0,015;;
23;-0,015;;
0;-0,015;;
1;-0,015;;
2;-0,015;;
3;-0,015;;
4;-0,015;;
5;-0,015;;
6;-0,008337582;;
7;0,849274337;;
8;2,197943441;;
9;4,545110138;;
10;8,192499609;;
11;23,38695446;;
12;23,55356809;;
13;23,87809524;;
14;23,73557678;;
15;23,08917947;;
16;22,13415579;;
17;20,41037827;;
18;17,21877315;;
19;10,85378345;;
20;-0,015;;
21;-0,015;;
22;-0,015;;
23;-0,015;;
0;-0,015;;
1;-0,015;;
2;-0,015;;
3;-0,015;;
4;-0,015;;
5;-0,015;;
6;5,721256635;;
7;1,117391231;;
8;2,29951948;;
9;3,766295553;;
10;8,725531108;;
11;23,05349248;;
12;23,43389017;;
13;23,50063262;;
14;23,52151805;;
15;23,1696546;;
16;22,26191729;;
17;20,44475237;;
18;17,2280138;;
19;10,87959318;;
20;-0,015;;
21;-0,015;;
22;-0,015;;
23;-0,015;;
0;-0,015;;
1;-0,015;;
2;-0,015;;
3;-0,015;;
4;-0,015;;
5;-0,015;;
6;5,669050172;;
7;15,61418051;;
8;19,51793552;;
9;21,55807525;;
10;22,88491897;;
11;23,53473149;;
12;23,53580383;;
13;23,85967234;;
14;23,64444113;;
15;23,36928546;;
16;22,34684313;;
17;20,60274029;;
18;17,39541675;;
19;10,85760232;;
20;-0,015;;
21;-0,015;;
22;-0,015;;
23;-0,015;;
0;-0,015;;
1;-0,015;;
2;-0,015;;
3;-0,015;;
4;-0,015;;
5;-0,015;;
6;5,612726741;;
7;15,61993205;;
8;19,42966596;;
9;21,60686635;;
10;22,97031907;;
11;23,57745081;;
12;23,84702884;;
13;23,72026381;;
14;23,69845055;;
15;23,14638105;;
16;22,09509874;;
17;20,47707204;;
18;17,44986488;;
19;11,06907991;;
20;-0,015;;
21;-0,015;;
22;-0,015;;
23;-0,015;;
0;-0,015;;
1;-0,015;;
2;-0,015;;
3;-0,015;;
4;-0,015;;
5;-0,015;;
6;5,368772765;;
7;15,53439556;;
8;19,33089032;;
9;21,35522385;;
10;22,44792073;;
11;23,17521004;;
12;23,54115638;;
13;23,48522274;;
14;23,45829696;;
15;23,02316517;;
16;21,97447773;;
17;20,3482507;;
18;17,12887721;;
19;11,00627122;;
20;-0,015;;
21;-0,015;;
22;-0,015;;
23;-0,015;;
0;-0,015;;
1;-0,015;;
2;-0,015;;
3;-0,015;;
4;-0,015;;
5;-0,015;;
6;5,446208024;;
7;15,74267361;;
8;19,63136363;;
9;21,73850844;;
10;22,83037744;;
11;23,54194668;;
12;23,56416521;;
13;23,67496146;;
14;23,56406266;;
15;23,07051089;;
16;21,9476421;;
17;20,35075173;;
18;17,43765432;;
19;11,36393994;;
20;-0,015;;
21;-0,015;;
22;-0,015;;
23;-0,015;;
0;-0,015;;
1;-0,015;;
2;-0,015;;
3;-0,015;;
4;-0,015;;
5;-0,015;;
6;-0,015;;
7;1,157664476;;
8;19,70932296;;
9;21,70951286;;
10;22,95901646;;
11;23,76494619;;
12;23,95052088;;
13;23,96654519;;
14;23,55878763;;
15;22,93877845;;
16;22,12273085;;
17;20,52685965;;
18;17,52219567;;
19;11,50759119;;
20;-0,015;;
21;-0,015;;
22;-0,015;;
23;-0,015;;
0;-0,015;;
1;-0,015;;
2;-0,015;;
3;-0,015;;
4;-0,015;;
5;-0,015;;
6;0,010660294;;
7;1,192777931;;
8;19,43957117;;
9;21,49979207;;
10;22,75477633;;
11;23,50189186;;
12;23,86239279;;
13;23,64154054;;
14;23,48625344;;
15;23,17813108;;
16;22,28513761;;
17;20,45235272;;
18;17,53441871;;
19;11,48528632;;
20;-0,015;;
21;-0,015;;
22;-0,015;;
23;-0,015;;
0;-0,015;;
1;-0,015;;
2;-0,015;;
3;-0,015;;
4;-0,015;;
5;-0,015;;
6;-0,015;;
7;0,940263966;;
8;2,337668899;;
9;21,48264829;;
10;22,71282233;;
11;23,50425686;;
12;23,81139766;;
13;23,94589433;;
14;23,84508029;;
15;23,19775389;;
16;22,2776099;;
17;20,71919279;;
18;17,62989704;;
19;11,5094211;;
20;-0,015;;
21;-0,015;;
22;-0,015;;
23;-0,015;;
0;-0,015;;
1;-0,015;;
2;-0,015;;
3;-0,015;;
4;-0,015;;
5;-0,015;;
6;-0,015;;
7;15,12849519;;
8;19,28954831;;
9;21,56575606;;
10;22,94427783;;
11;23,77019694;;
12;24,13765581;;
13;24,1373232;;
14;23,8715463;;
15;23,21885345;;
16;22,34255896;;
17;20,48643189;;
18;17,55557773;;
19;11,56462451;;
20;-0,015;;
21;-0,015;;
22;-0,015;;
23;-0,015;;
0;-0,015;;
1;-0,015;;
2;-0,015;;
3;-0,015;;
4;-0,015;;
5;-0,015;;
6;-0,015;;
7;15,00221193;;
8;3,696037655;;
9;21,39993232;;
10;22,81246617;;
11;23,47456329;;
12;23,63266944;;
13;23,60145749;;
14;23,51507551;;
15;23,19783172;;
16;22,28845982;;
17;20,46616236;;
18;17,49027699;;
19;11,37536326;;
20;-0,015;;
21;-0,015;;
22;-0,015;;
23;-0,015;;
0;-0,015;;
1;-0,015;;
2;-0,015;;
3;-0,015;;
4;-0,015;;
5;-0,015;;
6;-0,015;;
7;14,92643138;;
8;19,05231139;;
9;21,39523453;;
10;22,60970068;;
11;23,61389711;;
12;23,93742199;;
13;23,72720152;;
14;23,94978423;;
15;23,04363454;;
16;22,10973637;;
17;20,40704262;;
18;17,41066999;;
19;11,37337198;;
20;-0,015;;
21;-0,015;;
22;-0,015;;
23;-0,015;;
0;-0,015;;
1;-0,015;;
2;-0,015;;
3;-0,015;;
4;-0,015;;
5;-0,015;;
6;-0,015;;
7;14,87292249;;
8;18,87735953;;
9;20,90939022;;
10;22,57497448;;
11;23,52927586;;
12;23,76858926;;
13;23,92443297;;
14;23,6311781;;
15;23,20187216;;
16;22,16346305;;
17;20,43423608;;
18;17,51237013;;
19;11,5296368;;
20;-0,015;;
21;-0,015;;
22;-0,015;;
23;-0,015;;
