Año;Mes;Hora;CMg
2028;2;15;0,698685902
2028;2;16;0,698683355
2028;2;17;0,699489763
2028;2;18;0,699492928
2028;2;19;1,595410336
2028;2;20;94,68793779
2028;2;21;95,18209872
2028;2;22;94,78633583
2028;2;23;95,08291834
2028;3;0;103,8969363
2028;3;1;104,5251167
2028;3;2;104,0288702
2028;3;3;103,9288008
2028;3;4;103,9289253
2028;3;5;103,9294287
2028;3;6;104,5238809
2028;3;7;52,55960642
2028;3;8;54,74140376
2028;3;9;34,00689184
2028;3;10;31,45964193
2028;3;11;15,55268555
2028;3;12;10,87342932
2028;3;13;9,975734504
2028;3;14;9,991014869
2028;3;15;10
2028;3;16;9,999045384
2028;3;17;14,69621565
2028;3;18;31,59703438
2028;3;19;102,3926914
2028;3;20;101,5250999
2028;3;21;101,5253403
2028;3;22;101,5252969
2028;3;23;103,5930521
2028;4;0;106,9808713
2028;4;1;107,5860385
2028;4;2;107,5250801
2028;4;3;107,525196
2028;4;4;107,5251594
2028;4;5;107,5248002
2028;4;6;107,4250641
2028;4;7;55,34950694
2028;4;8;55,94411033
2028;4;9;46,41098013
2028;4;10;30,33869039
2028;4;11;30,30237687
2028;4;12;30,32924747
2028;4;13;30,33663846
2028;4;14;30,36010999
2028;4;15;30,38557276
2028;4;16;32,38451959
2028;4;17;55,32296631
2028;4;18;65,59716494
2028;4;19;105,054009
2028;4;20;104,8576899
2028;4;21;104,8577854
2028;4;22;106,0392482
2028;4;23;106,9257647
2028;5;0;112,6587302
2028;5;1;109,2185139
2028;5;2;109,7134607
2028;5;3;110,9018878
2028;5;4;111,099697
2028;5;5;111,099901
2028;5;6;110,0105759
2028;5;7;66,73871179
2028;5;8;69,70907298
2028;5;9;51,57064875
2028;5;10;43,18102265
2028;5;11;42,46570874
2028;5;12;42,48329439
2028;5;13;42,5437124
2028;5;14;42,56227054
2028;5;15;43,40485276
2028;5;16;43,44264312
2028;5;17;73,2459024
2028;5;18;115,0190141
2028;5;19;117,2100713
2028;5;20;117,5062958
2028;5;21;117,506104
2028;5;22;117,0130137
2028;5;23;115,4351003
2028;6;0;115,897599
2028;6;1;115,3089258
2028;6;2;113,8296102
2028;6;3;113,5355849
2028;6;4;113,5354371
2028;6;5;113,5344725
2028;6;6;115,3095305
2028;6;7;117,6760429
2028;6;8;61,5501152
2028;6;9;61,79009822
2028;6;10;62,61355035
2028;6;11;62,54943629
2028;6;12;63,25290627
2028;6;13;65,35891879
2028;6;14;65,40974071
2028;6;15;65,57564917
2028;6;16;65,64705996
2028;6;17;65,12709289
2028;6;18;121,3107226
2028;6;19;121,5977329
2028;6;20;121,5977313
2028;6;21;121,4018329
2028;6;22;118,8462334
2028;6;23;118,2562028
2028;7;0;112,8124209
2028;7;1;112,6532902
2028;7;2;111,1682688
2028;7;3;110,77053
2028;7;4;110,771792
2028;7;5;110,770584
2028;7;6;112,5535024
2028;7;7;112,1594784
2028;7;8;62,76167338
2028;7;9;44,46502048
2028;7;10;44,23573376
2028;7;11;48,83613716
2028;7;12;45,78160652
2028;7;13;44,33749485
2028;7;14;44,37088655
2028;7;15;47,37282599
2028;7;16;48,39492486
2028;7;17;64,69668491
2028;7;18;118,3274332
2028;7;19;119,3126322
2028;7;20;119,6074866
2028;7;21;119,0171491
2028;7;22;113,3967565
2028;7;23;112,0156618
2028;8;0;102,2285893
2028;8;1;100,9324008
2028;8;2;96,87762014
2028;8;3;96,90119142
2028;8;4;96,90192556
2028;8;5;96,90255199
2028;8;6;100,9333643
2028;8;7;48,63753097
2028;8;8;6,440770269
2028;8;9;12,85974145
2028;8;10;12,38019026
2028;8;11;12,39064911
2028;8;12;12,39075508
2028;8;13;12,49065109
2028;8;14;12,49059206
2028;8;15;12,59061257
2028;8;16;10,89181111
2028;8;17;48,64002228
2028;8;18;54,9460128
2028;8;19;101,6299058
2028;8;20;101,3340292
2028;8;21;101,3350599
2028;8;22;102,5185521
2028;8;23;102,5183887
2028;9;0;92,47469069
2028;9;1;92,01010565
2028;9;2;90,63046084
2028;9;3;90,34222897
2028;9;4;90,33659178
2028;9;5;90,33719626
2028;9;6;24,40402628
2028;9;7;15,32907579
2028;9;8;15,32903546
2028;9;9;6,522811538
2028;9;10;4,479241425
2028;9;11;4,4793727
2028;9;12;4,280294318
2028;9;13;3,384402205
2028;9;14;3,387852252
2028;9;15;4,485709818
2028;9;16;4,685048432
2028;9;17;12,26022992
2028;9;18;12,8657357
2028;9;19;96,25012818
2028;9;20;95,49040909
2028;9;21;95,34456785
2028;9;22;96,03607366
2028;9;23;95,64196093
2028;10;0;93,49686932
2028;10;1;88,25254523
2028;10;2;86,38488004
2028;10;3;86,44938283
2028;10;4;86,44953135
2028;10;5;86,45365698
2028;10;6;2,751877997
2028;10;7;3,341513356
2028;10;8;1,081989844
2028;10;9;1,195789438
2028;10;10;0,399237097
2028;10;11;0,399094448
2028;10;12;0,399095355
2028;10;13;0,399563758
2028;10;14;0,399950293
2028;10;15;0,699913013
2028;10;16;0,699913013
2028;10;17;0,799900614
2028;10;18;0,799900188
2028;10;19;97,77515639
2028;10;20;98,02258836
2028;10;21;97,93722318
2028;10;22;97,74045827
2028;10;23;96,36791232
2028;11;0;64,93598795
